cluster_id	cluster_size	gene_ratio	HPO_ratio	num_sig_go_enrichment_terms	sig_go_enrichment_p_vals	sig_go_enrichment_fdr_corrected_p_vals	sig_go_enrichment_terms	go_sig_threshold	max_norm_cell_type_specificity	max_norm_cell_type_comma_sep_string	num_of_diseases	max_norm_disease_specificity	max_norm_disease_comma_sep_string	mg2_pairs_count	mg2_not_pairs_count	mg2_portion_families_recovered	avg_embeddedness	avg_internal_degree	conductance	cut_ratio	normalized_cut	expansion	triangle_participation_ratio	surprise	significance	newman_girvan_modularity	internal_edge_density	edges_inside	hub_dominance	max_plof	mean_plof	median_plof	std_plof	sum_plof	snowballing_pvalue	num_new_edges_on_any_node
238	4	0.25	0.75	0				0.05	1.0	Ductal cells,Exocrine glandular cells,Pancreatic endocrine cells,Proximal tubular cells	1	0.0	No Associated Disease	0	0	0	0.4275641025641025	1.5	0.8125	0.0001820983330998	0.8125021012155532	6.5	0.0	8.882732157877523	40.6755027207968	2.424416523258342e-07	0.5	3.0	0.6666666666666666	0	0.0	0.0	-1.0	0	1.0	31
240	9	0.1111111111111111	0.8888888888888888	0				0.05	1.0	Club cells,Ductal cells,Exocrine glandular cells,Pancreatic endocrine cells,Syncytiotrophoblasts	1	1.0	Ectodermal dysplasia	0	0	0	0.2476878967075045	2.4444444444444446	0.8713450292397661	0.0004638709878272	0.8713570707170791	16.555555555555557	0.4444444444444444	27.28871781675728	142.23481431234467	4.847057005283678e-07	0.3055555555555556	11.0	0.875	0	0.0	0.0	-1.0	0	1.0	155
287	8	0.125	0.875	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.2230744949494949	2.0	0.8095238095238095	0.0002381552772407	0.809529304996429	8.5	0.0	19.326877816942325	102.80681754320476	2.4240225586087085e-07	0.2857142857142857	8.0	0.7142857142857143	0	0.0	0.0	-1.0	0	1.0	76
297	8	0.125	0.875	0				0.05	1.0	Cytotrophoblasts,Exocrine glandular cells,Extravillous trophoblasts,Syncytiotrophoblasts	0	0.0	No Associated Disease	0	0	0	0.4990738428238428	1.75	0.7741935483870968	0.000168109607464	0.7741974275498829	6.0	0.0	16.01028143671029	88.86818735274228	4.040554610971383e-07	0.25	7.0	0.5714285714285714	0	0.0	0.0	-1.0	0	1.0	48
351	3	0.3333333333333333	0.6666666666666666	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.1549857549857549	1.3333333333333333	0.8518518518518519	0.0002147766323024	0.8518537106196068	7.666666666666667	0.0	6.487475813381013	27.980047707955315	-4.7612770156332616e-12	0.6666666666666666	2.0	1.0	0	0.0	0.0	-1.0	0	1.0	21
413	14	0.0714285714285714	0.9285714285714286	0				0.05	1.0	Cytotrophoblasts,monocytes,Pancreatic endocrine cells,Syncytiotrophoblasts	0	0.0	No Associated Disease	0	0	0	0.5920216366644938	2.0	0.7254901960784313	0.0001481214595968	0.7254961764485937	5.285714285714286	0.0	25.5632966358194	170.1587591227113	1.292989863974825e-06	0.1538461538461538	14.0	0.3846153846153846	0	0.0	0.0	-1.0	0	1.0	77
460	6	0.1666666666666666	0.8333333333333334	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.4766335814722911	1.6666666666666667	0.8360655737704918	0.0002381419325918	0.8360696953786205	8.5	0.0	12.825776880359292	65.17626543216137	2.424240375602496e-07	0.3333333333333333	5.0	0.8	0	0.0	0.0	-1.0	0	1.0	66
485	44	0.8863636363636364	0.1136363636363636	42	3.0589272205549305e-31,3.7979656161244356e-31,3.832449466519888e-27,3.1893467220947765e-16,8.762455503041651e-16,4.259821260105817e-15,5.106162013957067e-15,1.6312506875346862e-14,8.128057329298522e-13,8.490037669416605e-10,8.490037669416605e-10,1.4895660275094346e-09,1.1602676455221824e-08,2.531207768391452e-08,3.560794562350102e-08,1.6804579624608236e-07,3.3232180848243793e-07,4.4399861039081734e-07,6.109342073128395e-07,6.795055145124141e-07,7.804097043040071e-07,1.439846948225243e-06,1.6256710223908933e-06,1.9297434120421025e-06,2.7613505496622307e-06,3.5170062015451867e-06,5.1795866387825885e-06,5.449460026574778e-06,5.851140918783297e-06,5.974784985114267e-06,1.398524859318894e-05,1.9654161534385896e-05,2.032433041376707e-05,3.0269722078646294e-05,3.628625962404689e-05,5.303392446511334e-05,6.63428607824513e-05,6.651320449920672e-05,7.27070418343077e-05,8.831283266786108e-05,9.24140400045716e-05,0.00011191708714930992	2.9764656533567206e-27,2.9764656533567206e-27,2.002327097941091e-23,1.2497455130528382e-12,2.746854551093497e-12,1.1128073071816429e-11,1.1433426200966153e-11,3.196027909552334e-11,1.4155463397713894e-09,1.2097531857312352e-06,1.2097531857312352e-06,1.9456214929319066e-06,1.3989257750703606e-05,2.8338678972691156e-05,3.7207929313517e-05,0.00016462186314756844,0.00030640070742080777,0.0003866241232925373,0.0005039885666011287,0.0005325284717233789,0.0005824829383457623,0.00102582550302193,0.0011078594610849939,0.0012602832600144965,0.001731256340616232,0.0021202136616545867,0.0030068459620843815,0.0030505298734476096,0.003121625995222701,0.003121625995222701,0.0070711221435368855,0.009626853996561392,0.00965344105773894,0.01395434187825594,0.01625002380992317,0.02309038144628296,0.027434946508435948,0.027434946508435948,0.029220773684895868,0.03460538348090137,0.035329211293455,0.04176639104710199	GO:0045104,GO:0045103,GO:0045109,GO:0060429,GO:0009888,GO:0030855,GO:0007010,GO:0008544,GO:0097435,GO:0042633,GO:0042303,GO:0065007,GO:0050794,GO:0050789,GO:0043588,GO:0008152,GO:0019222,GO:0006996,GO:0031424,GO:0051716,GO:0071704,GO:0060255,GO:0050896,GO:0044237,GO:0031323,GO:0044238,GO:0048856,GO:0080090,GO:0051171,GO:0030216,GO:0006807,GO:0007154,GO:0023052,GO:0009913,GO:0032502,GO:0043170,GO:0010468,GO:0007165,GO:0051546,GO:0030154,GO:0048522,GO:0048869	0.05	0.1794871794871795	Suprabasal keratinocytes,Late spermatids	8	0.1282051282051282	Ectodermal dysplasia,Palmoplantar keratoderma	0	0	0	0.15364694659291	30.5	0.886126431904964	0.0066565954029142	0.8869697742930095	237.3409090909091	0.9545454545454546	2217.592411659946	9457.73216929346	-9.07099850316282e-07	0.7093023255813954	671.0	0.9302325581395348	56	28.33333333333333	30.0	13.966752501515751	1105	1.0	285
504	13	0.0769230769230769	0.9230769230769232	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.6196636696636697	2.0	0.6829268292682927	0.0001207109877176	0.6829313549596729	4.307692307692308	0.0	24.714788767432065	159.1385810028633	9.697494451936016e-07	0.1666666666666666	13.0	0.5	0	0.0	0.0	-1.0	0	1.0	60
517	4	0.25	0.75	0				0.05	1.0	Cytotrophoblasts,Extravillous trophoblasts,Hofbauer cells	1	0.0	No Associated Disease	0	0	0	0.5638586956521738	1.5	0.8181818181818182	0.0001891021151421	0.8181840002131779	6.75	0.0	8.882732157877523	40.6755027207968	1.6162511435499964e-07	0.5	3.0	1.0	0	0.0	0.0	-1.0	0	1.0	27
568	4	0.25	0.75	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.2689950980392157	1.5	0.8125	0.0001820983330998	0.8125021012155532	6.5	0.0	8.882732157877523	40.6755027207968	1.616255388858721e-07	0.5	3.0	0.6666666666666666	0	0.0	0.0	-1.0	0	1.0	29
626	13	0.3076923076923077	0.6923076923076923	15	4.377927963928851e-09,1.1781993393723955e-07,6.582732564731216e-07,6.582732564731216e-07,8.079867774792602e-07,1.0968858099186918e-06,1.0968858099186918e-06,2.2386668838442073e-06,1.2287530596057387e-05,1.4561749471602492e-05,1.6801636595149127e-05,1.906295674211709e-05,2.6867445701939133e-05,3.0429193099975696e-05,3.4140629880946895e-05	6.861088705069295e-05,0.000923237002332209,0.0024557706304351055,0.0024557706304351055,0.0024557706304351055,0.0024557706304351055,0.0024557706304351055,0.004385548425450802,0.02139668661126793,0.022821173771895426,0.023937749883561555,0.02489622150520492,0.03238973915698386,0.03406330816162994,0.03567013009961332	GO:0003341,GO:0007018,GO:0097722,GO:0030317,GO:0060294,GO:0060285,GO:0001539,GO:0007017,GO:0007288,GO:0060271,GO:0120316,GO:0044782,GO:0006928,GO:0120031,GO:0030031	0.05	0.75	Ciliated cells	1	0.0	No Associated Disease	0	0	0	0.4466183951001765	3.230769230769231	0.6666666666666666	0.0001810664815764	0.6666734551971535	6.461538461538462	0.4615384615384615	49.5288761609645	268.40631724359247	4.039768771670257e-07	0.2692307692307692	21.0	0.5	0	0.0	0.0	0.0	0	1.0	123
627	12	0.1666666666666666	0.8333333333333334	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.5621843434343433	2.1666666666666665	0.5185185185185185	6.53832861639626e-05	0.5185207813693291	2.333333333333333	0.0	26.769976694227136	161.53495150677873	8.889582027315207e-07	0.1969696969696969	13.0	0.4545454545454545	0	0.0	0.0	0.0	0	1.0	38
656	7	0.1428571428571428	0.8571428571428571	0				0.05	1.0	Erythroid cells,Hepatocytes	0	0.0	No Associated Disease	0	0	0	0.391941391941392	1.7142857142857142	0.7692307692307693	0.000160099902339	0.7692340018679918	5.714285714285714	0.0	14.495157457569258	77.10511315740357	1.616145663956303e-07	0.2857142857142857	6.0	0.6666666666666666	18	18.0	18.0	-1.0	18	1.0	21
748	3	0.3333333333333333	0.6666666666666666	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.2222222222222222	1.3333333333333333	0.8620689655172413	0.0002334528611982	0.8620709859166484	8.333333333333334	0.0	6.487475813381013	27.980047707955315	-5.4927763650858335e-12	0.6666666666666666	2.0	1.0	0	0.0	0.0	-1.0	0	1.0	24
832	5	0.2	0.8	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.3222222222222222	1.6	0.8333333333333334	0.0002241273043088	0.833336565969511	8.0	0.0	10.97048820417606	53.04906504864518	-1.5047986617310063e-11	0.4	4.0	1.0	0	0.0	0.0	-1.0	0	1.0	44
875	13	0.0769230769230769	0.9230769230769232	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.2914164614984286	2.3076923076923075	0.8324022346368715	0.000321177449463	0.8324142761219696	11.461538461538462	0.3076923076923077	30.547063629597886	185.98689683489275	7.271357533645179e-07	0.1923076923076923	15.0	0.75	0	0.0	0.0	-1.0	0	1.0	150
949	6	0.1666666666666666	0.8333333333333334	0				0.05	1.0	Exocrine glandular cells	0	0.0	No Associated Disease	0	0	0	0.2029671717171717	1.6666666666666667	0.8076923076923077	0.0001961168856638	0.8076957019602942	7.0	0.0	12.825776880359292	65.17626543216137	1.616145663956303e-07	0.3333333333333333	5.0	0.6	0	0.0	0.0	-1.0	0	1.0	43
951	18	0.0555555555555555	0.9444444444444444	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.6930661983822904	2.2222222222222223	0.6946564885496184	0.0001416876084065	0.69466384278563	5.055555555555555	0.0	33.48425480867255	239.5700194414687	1.7778424129975954e-06	0.130718954248366	20.0	0.4117647058823529	0	0.0	0.0	-1.0	0	1.0	125
953	6	0.1666666666666666	0.8333333333333334	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.6444444444444444	1.6666666666666667	0.8333333333333334	0.0002334724829331	0.8333373741259429	8.333333333333334	0.0	12.825776880359292	65.17626543216137	3.232409412807589e-07	0.3333333333333333	5.0	0.8	0	0.0	0.0	-1.0	0	1.0	55
1057	9	0.2222222222222222	0.7777777777777778	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.1701865872918504	1.7777777777777777	0.8740157480314961	0.0003455683197907	0.8740247185512164	12.333333333333334	0.0	17.394039230325042	100.48894544363284	2.42342997882321e-07	0.2222222222222222	8.0	0.5	0	0.0	0.0	0.0	0	1.0	115
1061	6	0.1666666666666666	0.8333333333333334	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.1658180708180708	2.0	0.8554216867469879	0.000331530925765	0.8554274246636829	11.833333333333334	0.5	16.45573322946544	79.57359757296777	1.615872331386887e-07	0.4	6.0	0.6	0	0.0	0.0	-1.0	0	1.0	75
1111	11	0.0909090909090909	0.9090909090909092	0				0.05	1.0	Cytotrophoblasts,Exocrine glandular cells,Proximal tubular cells,Syncytiotrophoblasts	1	0.0	No Associated Disease	0	0	0	0.3878448665762098	1.818181818181818	0.8214285714285714	0.0002343543029487	0.8214360064677452	8.363636363636363	0.0	19.83293958293051	123.37030177660004	4.039986392726719e-07	0.1818181818181818	10.0	0.5	0	0.0	0.0	-1.0	0	1.0	100
1127	4	0.25	0.75	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.0938034005468216	1.5	0.9166666666666666	0.0004622496147919	0.91667200050429	16.5	0.0	8.882732157877523	40.6755027207968	-3.385796988894764e-11	0.5	3.0	1.0	0	0.0	0.0	-1.0	0	1.0	69
1145	5	0.2	0.8	0				0.05	1.0	Cytotrophoblasts,Extravillous trophoblasts,Hofbauer cells,Syncytiotrophoblasts	2	1.0	Primary mitochondrial disease	0	0	0	0.1805764411027569	1.6	0.8518518518518519	0.0002577463999551	0.8518555693816535	9.2	0.0	10.97048820417606	53.04906504864518	8.079706833189959e-08	0.4	4.0	0.75	0	0.0	0.0	-1.0	0	1.0	38
1185	4	0.25	0.75	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.1371794871794872	1.5	0.8846153846153846	0.0003221739739459	0.8846191021445854	11.5	0.0	8.882732157877523	40.6755027207968	-1.766048429392639e-11	0.5	3.0	1.0	0	0.0	0.0	-1.0	0	1.0	54
1229	16	0.125	0.875	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.1898351320817914	2.625	0.8257261410788381	0.0003485553344729	0.8257422232813596	12.4375	0.1875	40.89023751992256	258.1935530654016	5.653334528858459e-07	0.175	21.0	0.6666666666666666	0	0.0	0.0	0.0	0	1.0	205
1231	5	0.2	0.8	0				0.05	1.0	Alveolar cells type 1,Alveolar cells type 2,Collecting duct cells,Ito cells,Muller glia cells	1	0.0	No Associated Disease	0	0	0	0.4733333333333333	1.6	0.6666666666666666	8.965092172353898e-05	0.6666679597236457	3.2	0.0	10.97048820417606	53.04906504864518	1.616284648832699e-07	0.4	4.0	0.75	0	0.0	0.0	-1.0	0	1.0	20
1241	10	0.1	0.9	0				0.05	1.0	Extravillous trophoblasts,Hofbauer cells,Macrophages	1	0.0	No Associated Disease	0	0	0	0.4615384615384615	1.8	0.7352941176470589	0.0001400991902266	0.7352981584422809	5.0	0.0	18.66374337553912	111.98505708139405	7.273148204865174e-07	0.2	9.0	0.3333333333333333	0	0.0	0.0	-1.0	0	1.0	36
1246	10	0.1	0.9	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.5333333333333333	1.8	0.5909090909090909	7.285157891787386e-05	0.5909111921266819	2.6	0.0	18.66374337553912	111.98505708139405	3.232518092710936e-07	0.2	9.0	0.3333333333333333	0	0.0	0.0	-1.0	0	1.0	25
1282	10	0.1	0.9	0				0.05	1.0	Syncytiotrophoblasts	2	1.0	Ectodermal dysplasia	0	0	0	0.3538965201465202	1.8	0.7777777777777778	0.0001765249796856	0.7777828691744085	6.3	0.0	18.66374337553912	111.98505708139405	4.84853829146632e-07	0.2	9.0	0.4444444444444444	0	0.0	0.0	-1.0	0	1.0	74
1317	26	0.7307692307692307	0.2692307692307692	24	1.360737921539523e-12,5.391609392637669e-12,7.383621826550746e-12,7.64002777753929e-12,7.64002777753929e-12,9.63340555509223e-12,1.1305237843384465e-09,2.328062482555151e-09,2.481125747777118e-09,3.3336737378743735e-09,1.447613530434179e-08,1.5022700276866161e-07,2.6512015240951227e-07,2.976742429181952e-07,5.595754621461792e-07,6.456655037600936e-07,1.183833284401757e-06,5.319690145067935e-06,5.357555161653198e-06,1.0249178387227561e-05,1.3660942159470762e-05,1.7493891055127338e-05,1.9682515169268677e-05,5.998076980707293e-05	2.1325484706367403e-08,2.3946903065919153e-08,2.3946903065919153e-08,2.3946903065919153e-08,2.3946903065919153e-08,2.5162455309900904e-08,2.5310812497360194e-06,4.320466968795887e-06,4.320466968795887e-06,5.224533481996718e-06,2.0624544771785867e-05,0.00019619646561587205,0.0003196125406586059,0.0003332250525009968,0.000584644442850328,0.0006324293609330117,0.0010913550137143728,0.004419137078601523,0.004419137078601523,0.008031256184231518,0.010194965977296466,0.012462011846179802,0.013411494684033857,0.03916744268401862	GO:0007276,GO:0007283,GO:0048232,GO:0048609,GO:0019953,GO:0032504,GO:0003006,GO:0022414,GO:0000003,GO:0070935,GO:0045948,GO:0048255,GO:0043489,GO:1902373,GO:1902369,GO:0006446,GO:1903312,GO:1903311,GO:0045727,GO:0034250,GO:0043488,GO:0043487,GO:0061013,GO:0031330	0.05	0.0526315789473684	Cholangiocytes,Ciliated cells,Glandular cells,Horizontal cells,Muller glia cells,Collecting duct cells,Early spermatids,Late spermatids,Basal keratinocytes,Smooth muscle cells,Spermatogonia,Suprabasal keratinocytes	0	0.0	No Associated Disease	0	0	0	0.6633170848380483	3.923076923076923	0.7456359102244389	0.0003223726627981	0.7456600738576536	11.5	0.4230769230769231	94.07039357274716	620.9616549207636	1.6960881516419604e-06	0.1569230769230769	51.0	0.8	23	2.3684210526315788	0.0	5.97411570690861	45	0.0	457
1319	4	0.25	0.75	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.2333333333333333	1.5	0.8235294117647058	0.0001961058971844	0.8235316746118589	7.0	0.0	8.882732157877523	40.6755027207968	8.080856332167669e-08	0.5	3.0	0.6666666666666666	0	0.0	0.0	-1.0	0	1.0	37
1320	8	0.125	0.875	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.4199142156862745	1.75	0.8157894736842105	0.0002171415763077	0.8157944842638069	7.75	0.0	16.01028143671029	88.86818735274228	2.42410615853436e-07	0.25	7.0	0.5714285714285714	0	0.0	0.0	-1.0	0	1.0	74
1323	5	0.2	0.8	0				0.05	1.0	Hepatocytes	1	0.0	No Associated Disease	0	0	0	0.1819047619047619	1.6	0.8518518518518519	0.0002577463999551	0.8518555693816535	9.2	0.0	10.97048820417606	53.04906504864518	-1.9045108062533046e-11	0.4	4.0	0.75	0	0.0	0.0	-1.0	0	1.0	45
1455	62	0.1935483870967742	0.8064516129032258	35	3.5919649199032546e-21,1.9241753134897284e-19,3.822493947806228e-17,5.5086258214869235e-17,8.045357256819671e-17,1.3407497826164636e-16,6.294544951031873e-16,8.088737971101745e-16,9.21310511228544e-16,5.692719924919536e-14,4.3738222675034903e-13,1.007810541181774e-11,1.5588602851994013e-11,3.936277604658044e-11,6.054481096717207e-11,7.901388368021088e-11,8.25049006949849e-11,9.555945072402326e-11,2.1960897039485117e-10,3.927886558820056e-10,1.7007688693061167e-09,9.705652263195667e-09,1.266326988323087e-08,2.4711336482312223e-08,2.7795541880527802e-08,6.068614156159055e-08,6.843454747570984e-08,7.697304691546752e-08,9.766373973837524e-08,1.9052679825626966e-07,4.1700054278571035e-06,4.60177812904148e-06,4.6595862970192835e-06,6.119347554296025e-06,3.715622771502602e-05	5.62932742247238e-17,1.507783775650551e-15,1.9968708383339735e-13,2.1582795968585765e-13,2.5217367785775576e-13,3.502038432194203e-13,1.4092586924653074e-12,1.5845837685388317e-12,1.6043087035526379e-12,8.921630666333897e-11,6.231503870574063e-10,1.3162005667833968e-08,1.879266029972694e-08,4.406381615728633e-08,6.325721849850138e-08,7.605981198187078e-08,7.605981198187078e-08,8.320042843038291e-08,1.8114272547516357e-07,3.077891907491396e-07,1.2692595104650219e-06,6.913953739491022e-06,8.628641983043224e-06,1.613650272294988e-05,1.7424469294065266e-05,3.657973886743258e-05,3.9722452890345354e-05,4.308291397354311e-05,5.2778832040683336e-05,9.953119940907528e-05,0.0021081395182379523,0.002212879892329885,0.002212879892329885,0.0028206592609096265,0.01663749716428251	GO:0036158,GO:0070286,GO:0003341,GO:0060271,GO:0035082,GO:0044782,GO:0120031,GO:0001578,GO:0030031,GO:0007018,GO:0070925,GO:0120036,GO:0030030,GO:0007017,GO:0007368,GO:0009855,GO:0009799,GO:0000226,GO:0006928,GO:0036159,GO:0007010,GO:0003351,GO:0006858,GO:0022607,GO:0006996,GO:0044085,GO:0060287,GO:0065003,GO:0007389,GO:0043933,GO:0016043,GO:0099111,GO:0120229,GO:0071840,GO:0090660	0.05	0.1666666666666666	Ciliated cells	5	0.25	Ciliopathy	0	0	0	0.436374899367714	9.064516129032258	0.7114989733059548	0.0006272929458056	0.7116109769805804	22.35483870967742	0.1290322580645161	503.9715619452948	3404.756308536292	2.1572509244203604e-06	0.1485986250661025	281.0	0.4590163934426229	0	0.0	0.0	0.0	0	1.0	1916
1463	7	0.2857142857142857	0.7142857142857143	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.2814058956916099	1.7142857142857142	0.7692307692307693	0.000160099902339	0.7692340018679918	5.714285714285714	0.0	14.495157457569258	77.10511315740357	4.848790201554788e-07	0.2857142857142857	6.0	0.5	0	0.0	0.0	0.0	0	1.0	44
1494	39	0.0256410256410256	0.9743589743589745	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.6315342565861841	2.717948717948718	0.5137614678899083	8.053266606267167e-05	0.5137705192902245	2.871794871794872	0.0	60.032271018799385	601.2180830517614	4.202127508029071e-06	0.0715249662618083	53.0	0.2105263157894736	0	0.0	0.0	-1.0	0	1.0	57
