clusterID,estimated_snowballing_pvalue,max_norm_cell_type_specificity,max_norm_disease_specificity,max_plof,mean_plof,median_plof,num_cell_type_string,num_disease_string,num_of_diseases,num_sig_go_enrichment_terms,std_plof,sum_plof,avg_embeddedness,avg_internal_degree,cluster_size,conductance,cut_ratio,edges_inside,expansion,gene_ratio,hub_dominance,internal_edge_density,newman_girvan_modularity,normalized_cut,significance,surprise,triangle_participation_ratio
paris.cesna.2021:15879,0.2036512792110443,0.3,0.2,74,29.7,13,2,1,6,20,29.747268782192425,297,0.0061701525678356,3.571428571428572,14,0.994468414647638,0.0179927540583278,25,642.0714285714286,0.7142857142857143,0.6923076923076923,0.2747252747252747,-5.336256469596839e-7,0.995194346267286,320.12078845756656,59.449990927427365,0.5714285714285714
paris.cesna.2021:15880,0.008776669390499592,0.25,0,26,18.75,20.5,3,0,1,26,7.719024117939607,75,0.0839127501809321,6.9523809523809526,21,0.9714061887974932,0.0066200593135959,73,236.1904761904762,0.1904761904761904,1,0.3476190476190476,4.762512988284069e-7,0.9718068808314124,955.3184198483564,190.232721564387,1
paris.cesna.2021:15882,0.33025142550468445,0.3333333333333333,0.3333333333333333,38,25.33333333333333,28,4,4,5,0,14.189197769195175,76,0.3497535061789711,2.142857142857143,14,0.9956477585956768,0.0137372645569366,15,490.2142857142857,0.2142857142857142,0.9230769230769232,0.1648351648351648,1.0635519906780348e-6,0.9962020934693496,183.44022052518136,28.361028164781267,0.2857142857142857
paris.cesna.2021:15899,0.012582994066178799,0.1666666666666666,0.1666666666666666,30,16.166666666666668,13,4,5,6,6,10.515068552637528,97,0.1211933701849918,4.468085106382978,47,0.9808289209421216,0.0064118631403806,105,228.59574468085103,0.1276595744680851,1,0.0971322849213691,-2.1797195408757506e-7,0.981696470705112,1224.6503009466408,147.30729916226971,1
paris.cesna.2021:15900,0.052860766649246216,0.25,0.25,10,6.75,7,7,8,9,0,3.304037933599835,27,0.0214351601687271,2.7,20,0.9928750494788232,0.0105454188738473,27,376.25,0.2,1,0.1421052631578947,-3.751627716361467e-7,0.9934828237722078,325.8438206045149,47.298061495273465,0.5
paris.cesna.2021:15927,0.15206065773963928,0.3333333333333333,0,42,20,18,3,0,1,0,21.07130750570548,60,0.0252592482644604,2.4,5,0.9937532535137948,0.0106964755981397,6,381.8,0.6,0.75,0.6,-2.4101865096635805e-8,0.993907507825906,82.93865429169125,18.839975838637493,0
paris.cesna.2021:15983,0.23782332241535187,0.25,0,11,5.25,5,3,0,1,0,6.075908711186061,21,0.21190336481580269,2,22,0.9719745222929936,0.0019442115750661,22,69.36363636363636,0.1818181818181818,1,0.0952380952380952,2.4892006528310965e-6,0.972097832913254,256.13785785161394,30.474742948560884,0.1363636363636363
paris.cesna.2021:15987,0.006001672241836786,0.4666666666666667,0.6666666666666666,132,57.93333333333333,50,1,1,7,82,40.02404039479035,869,0.1684274479053411,25.55555555555556,54,0.9353690520794306,0.0103759812554874,690,369.8518518518519,0.2777777777777778,1,0.4821802935010482,2.549986877209327e-7,0.9369806899576656,9320.9241335796,2018.52026885016,1
paris.cesna.2021:15988,0.006116452626883984,0.4444444444444444,0.6666666666666666,206,72.33333333333333,51,1,1,4,50,72.84401142166733,651,0.0539549637142019,11.545454545454543,22,0.9738387063549284,0.0120462126096007,127,429.77272727272725,0.4090909090909091,1,0.5497835497835498,-6.156656502486988e-7,0.974602254941128,1739.0189139679487,387.8679710663031,1
paris.cesna.2021:15989,0.01237270887941122,0.5,0.25,52,21.5,14.5,1,3,4,0,20.92048437935094,86,0.0793058508346751,5.166666666666667,24,0.9824437207985276,0.0081044148563419,62,289.125,0.1666666666666666,0.9130434782608696,0.2246376811594203,-2.450013318306735e-7,0.9830041951218328,779.5479159049851,135.4451997068407,0
paris.cesna.2021:15990,0.09404049813747406,0.6666666666666666,0.3333333333333333,30,22.666666666666668,30,1,1,2,0,12.701705922171763,68,0.0326159603138093,2,9,0.9928286852589642,0.0077581644407085,9,276.8888888888889,0.3333333333333333,1,0.25,-4.114749153112635e-8,0.9930300387552268,114.25909802495435,20.58464890408052,0.3333333333333333
paris.cesna.2021:15993,0.28128373622894287,0.3636363636363636,0.0454545454545454,297,43.09090909090909,26,1,4,5,48,66.72038960925205,948,0.1960484001988595,5.28,25,0.977691397667737,0.0064865167909401,66,231.4,0.88,0.9166666666666666,0.22,7.411286958576149e-7,0.9781587053928223,828.284153570474,142.86691296023443,0.56
paris.cesna.2021:15994,0.14985163509845734,0.6,0,226,53.8,0,1,0,1,18,87.18537084218251,538,0.2526961471791536,4.75,16,0.961577350859454,0.0033314183224504,38,118.875,0.625,0.6,0.3166666666666666,-2.555338839949641e-8,0.9617310404272128,492.9824776210484,95.58511197799024,0.5
paris.cesna.2021:16003,0.3308887481689453,0.25,0.25,165,52.5,22,5,2,3,0,75.65491832436717,210,0.084130977942832,2,6,0.9949811794228356,0.0111086207379598,6,396.5,0.6666666666666666,1,0.4,-3.73383458249801e-8,0.9951734041856998,79.57359757296777,16.45573322946544,0.5
paris.cesna.2021:16020,0.32398003339767456,0.2,0.4,39,13.2,6,7,1,7,5,16.208022704821214,66,0.3441646981348819,2.1052631578947367,19,0.9825556040122112,0.0033234009912674,20,118.57894736842104,0.2631578947368421,1,0.1169590643274853,1.5819819730579936e-6,0.9827376501575557,237.1953803768788,31.43451469312459,0.2631578947368421
paris.cesna.2021:16075,0.18344241380691528,0.2,0.8,15,9,9,6,1,11,0,5.787918451395113,45,0.014559101908893,2.6666666666666665,6,0.9979125896934116,0.035716620439115,8,1274.8333333333333,0.8333333333333334,1,0.5333333333333333,-3.837251282713497e-7,0.9985303710547,109.19451218144542,24.19388742631025,0.8333333333333334
paris.cesna.2021:16106,0.29325705766677856,0.1111111111111111,0.1111111111111111,31,14,13,6,4,5,0,11.180339887498947,126,0.2534365085840279,2.1538461538461537,13,0.993987545630234,0.0099780564668756,14,356.0769230769231,0.6923076923076923,1,0.1794871794871795,1.0080100876046016e-7,0.9943615043684234,172.5191813838026,27.59518140020229,0.3076923076923077
paris.cesna.2021:16114,0.009221861138939857,0.25,0.5,36,22.25,23,9,1,5,4,13.961255912942311,89,0.0639495870374235,3.863636363636364,44,0.980851543140347,0.0055506686554225,85,197.9090909090909,0.0909090909090909,1,0.0898520084566596,-3.531531514288058e-7,0.9815548046001652,984.431103428607,113.31476747489369,1
paris.cesna.2021:16115,0.1511908769607544,1,1,40,40,40,2,1,2,0,-1,40,0.0049433731251913,1.3333333333333333,3,0.9963800904977376,0.0102812640071716,2,367,0.3333333333333333,1,0.6666666666666666,7.284130100098599e-8,0.9964690611509172,27.980047707955315,6.487475813381013,0
paris.cesna.2021:16149,0.3924539089202881,0.2,0.1,68,19.9,12.5,2,2,8,8,19.76299223470388,597,0.0133731279574033,7.354838709677419,31,0.9890453082208236,0.01861703089785,114,664.0322580645161,0.967741935483871,1,0.2451612903225806,-2.829210687667276e-6,0.9907061755009474,1444.721931127017,258.5990808684777,1
paris.cesna.2021:16153,0.2672659456729889,0.2142857142857142,0.8571428571428571,30,11,7,2,1,13,235,10.007689351386071,154,0.0191619722565851,7.6,15,0.9949885704237736,0.0422859918544258,57,1508.9333333333334,0.9333333333333332,0.8571428571428571,0.5428571428571428,-3.379732754787896e-6,0.9968144392926044,779.4590613931999,173.3723360134113,0.8666666666666667
paris.cesna.2021:16154,0.027233317494392395,0.1666666666666666,0.5,101,27.041666666666668,12.5,3,1,19,5,31.428980210968493,649,0.0383384639617172,7.037037037037037,27,0.9891248354415888,0.0179422806973827,95,640.0370370370371,0.8888888888888888,1,0.2706552706552707,-1.831937586701405e-6,0.9905194923584892,1214.8033685628493,224.5430181270896,0.7777777777777778
paris.cesna.2021:16159,0.014529398642480373,0.125,0.1666666666666666,95,30.125,17,1,1,12,32,27.20503869570456,723,0.0623419489558942,5.625,48,0.9871819217622484,0.0121513655530934,135,433.2083333333333,0.5,1,0.1196808510638298,-2.7362291979526504e-6,0.9888596292621672,1604.3740676726477,215.03478180438307,1
paris.cesna.2021:16160,0.050283484160900116,0.625,0.375,28,12.25,8.5,1,1,6,33,8.90826261720785,98,0.0054754259389509,4.857142857142857,14,0.9952800721871312,0.0287015352589123,34,1024.2142857142858,0.5714285714285714,0.8461538461538461,0.3736263736263736,-1.3556358144178855e-6,0.9964375594766872,447.9850115593436,90.98840510373438,0.7857142857142857
paris.cesna.2021:16179,0.18226708471775055,0.0909090909090909,0.4545454545454545,81,13.454545454545457,6,9,1,6,1,22.699619540263825,148,0.0085759495693357,8,12,0.9932270354169608,0.0328737822362951,48,1173.1666666666667,0.9166666666666666,0.9090909090909092,0.7272727272727273,-1.3121418231923316e-6,0.9943634805120836,678.6772903605325,159.81788165164969,1
paris.cesna.2021:16180,0.10747770220041275,0.2307692307692307,0.5384615384615384,133,17.23076923076923,4,4,1,12,15,35.81469401924729,224,0.013990963846445,8.428571428571429,14,0.9933651953893732,0.0353629976580796,59,1261.928571428571,0.9285714285714286,1,0.6483516483516484,-2.065873194779456e-6,0.9947909515982156,822.7329550739295,189.76151393284795,1
paris.cesna.2021:16183,0.007120936177670956,0.25,0.25,66,17.125,11,1,1,9,183,21.34370097777261,137,0.0845898438910731,11.666666666666666,24,0.9782236739772904,0.0146904928754963,140,524.0833333333334,0.3333333333333333,1,0.5072463768115942,-9.98982497383147e-7,0.9792391697746652,1900.991700921716,416.504576766564,1
paris.cesna.2021:16184,0.06396603584289551,0.6666666666666666,0.3333333333333333,15,10.333333333333334,10,1,3,4,0,4.509249752822894,31,0.0045815911638622,2.5,8,0.995730145175064,0.0163346501919251,10,583,0.375,1,0.3571428571428571,-1.4329455706324212e-7,0.99610693011698,131.19877155380374,26.322067079389377,0.625
paris.cesna.2021:16191,0.005635587964206934,0.2222222222222222,1,29,12.11111111111111,8,1,1,9,124,9.360080721399315,109,0.2620770268495837,16.181818181818183,55,0.9600950544769762,0.0109226594301221,445,389.3272727272727,0.1636363636363636,1,0.2996632996632997,-2.683083569185628e-6,0.9618227044526544,5743.7246479237865,1095.580250269578,1
paris.cesna.2021:16192,0.009294052608311176,0.5,1,3,2,2,2,1,6,0,1.4142135623730951,4,0.0873657032679537,3.866666666666666,15,0.9791741472172352,0.0050947203228337,29,181.8,0.1333333333333333,1,0.2761904761904762,1.1097442740039049e-7,0.9793944852320712,371.5205541317758,69.1108165210648,1
paris.cesna.2021:16227,0.00865757092833519,0.2,0,21,10.4,9,3,0,1,0,8.87693640846886,52,0.1039237019465099,7.375,32,0.9783981693363843,0.0093652746236016,118,334.03125,0.15625,1,0.2379032258064516,-7.79540732508975e-7,0.979261283639155,1491.3550576545283,264.26916674625016,1
paris.cesna.2021:16228,0.08483067899942398,1,0,0,0,0,4,0,0,0,-1,0,0.0538643609231844,1.7777777777777777,9,0.9827213822894167,0.0028330375766632,8,101.11111111111111,0.1111111111111111,1,0.2222222222222222,1.5603184173553857e-7,0.9827949196396026,100.48894544363284,17.394039230325042,0
paris.cesna.2021:16236,0.00561269698664546,0.1764705882352941,0.8235294117647058,39,12.941176470588236,11,1,1,5,0,9.769023673295695,220,0.0647615606507509,23.22222222222222,36,0.9601468274777136,0.0156877498309795,418,559.4722222222222,0.4722222222222222,0.9714285714285714,0.6634920634920635,-2.8739729616086525e-6,0.9617720092828752,5844.548398266203,1353.92998838245,1
paris.cesna.2021:16237,0.007984028197824955,0.3333333333333333,0.3333333333333333,27,17.166666666666668,19,1,2,5,0,10.048217088949992,103,0.0208743648371009,7.076923076923077,13,0.9924154987633964,0.025948551252592,46,926,0.4615384615384615,1,0.5897435897435898,-6.377225697264749e-7,0.9933874248111116,634.6583424509969,143.65978165743124,1
paris.cesna.2021:16250,0.13950705528259277,0.3333333333333333,0.1111111111111111,68,19.77777777777778,10,2,3,4,0,21.282491499926515,178,0.0146523010790601,4,13,0.992627250815256,0.0150910290180592,26,538.5384615384615,0.6923076923076923,0.9166666666666666,0.3333333333333333,-3.248954948405578e-7,0.9931927268590948,338.91658024723915,66.69408136543662,0.7692307692307693
paris.cesna.2021:16280,0.3352874219417572,0,0,0,0,0,0,0,0,0,-1,0,0.2388498568826438,1.7142857142857142,7,0.8867924528301887,3.762347704967e-4,6,13.428571428571429,0.1428571428571428,1,0.2857142857142857,2.423749552601502e-7,0.8868000494945095,77.10511315740357,14.495157457569258,0
paris.cesna.2021:16282,0.029266664758324623,0.6,0.4,110,33.5,20,1,1,12,4,34.68989606339127,335,0.0123858263000764,8.833333333333334,12,0.9894516867349984,0.0232180719402957,53,828.5833333333334,0.8333333333333334,1,0.803030303030303,-6.595407199790964e-7,0.9902546030420164,759.3267363677003,181.6506632930256,1
paris.cesna.2021:16283,0.007468814961612225,0.3043478260869565,0.5217391304347826,126,28.043478260869566,21,2,1,9,22,26.67732823761093,645,0.0629664882986437,21.939393939393938,33,0.9672945746939512,0.018193203271429,362,648.8787878787879,0.696969696969697,0.96875,0.6856060606060606,-3.1197990001746365e-6,0.9690222015310728,5081.298163426237,1184.238433168456,1
paris.cesna.2021:16319,0.5015614032745361,0,1,9,9,9,0,6,7,0,-1,9,0.3989328879050224,2,18,0.992087912087912,0.0070283281796412,18,250.77777777777777,0.0555555555555555,0.5882352941176471,0.1176470588235294,1.1578447321640197e-6,0.992452584051182,213.58813740516848,28.38789429577071,0
paris.cesna.2021:16322,0.26071256399154663,0.1818181818181818,0.1818181818181818,126,46.27272727272727,38,2,2,11,0,35.174112381383296,509,0.0132594351599001,7.5,12,0.9931334401464866,0.0303962227141536,45,1084.75,0.9166666666666666,1,0.6818181818181818,-1.1220249659260148e-6,0.9941843256246734,631.2333495621099,146.96507186028364,1
paris.cesna.2021:16344,0.04597583785653114,0.2222222222222222,0.2222222222222222,63,21.88888888888889,14,5,2,5,0,20.67875990264192,197,0.1661339653426228,3.857142857142857,14,0.9947613504074504,0.0205248303608959,27,732.4285714285714,0.6428571428571429,1,0.2967032967032967,-6.939764633229602e-7,0.9955893562892476,348.1773818222994,66.21325665879041,1
paris.cesna.2021:16346,0.016189157962799072,0.1428571428571428,0.5,217,28.857142857142858,8.5,3,1,10,79,55.950331191509136,404,0.1441762173497618,5.52,25,0.990144265104985,0.0155452150025228,69,554.56,0.56,0.8333333333333334,0.23,-7.955929567019319e-7,0.9912634582009908,869.4080234153423,152.29564799511584,0.84
paris.cesna.2021:16348,0.17575545608997345,0.1764705882352941,0.2352941176470588,122,30.352941176470587,29,2,1,14,2,24.60460951263324,1032,0.0164292967272373,8.666666666666666,36,0.9893172635759776,0.0225054289070215,156,802.6111111111111,0.9444444444444444,0.9714285714285714,0.2476190476190476,-5.4902727171249134e-6,0.9916469829711374,1978.7744860157457,355.3677150709795,0.9722222222222222
paris.cesna.2021:16349,0.09046454727649689,0.1935483870967742,0.3225806451612903,132,29.548387096774192,15,1,1,22,2,30.54269002524981,916,0.0102533948856731,8.242424242424242,33,0.9923531065504638,0.0299903651555084,136,1069.6363636363635,0.9393939393939394,0.96875,0.2575757575757575,-8.263492779117821e-6,0.9951977016264084,1731.265107071879,314.96285872290645,1
paris.cesna.2021:16356,0.01857932284474373,0.1666666666666666,0.1666666666666666,52,17.27777777777778,13.5,1,1,9,9,14.728146545088244,311,0.0740536482346481,7.5,32,0.9911670531080932,0.0235958659264866,120,841.59375,0.5625,1,0.2419354838709677,-4.498513050849505e-6,0.9933388272058464,1518.9383823148676,270.6835521162104,1
paris.cesna.2021:16357,0.3661186099052429,0.2142857142857142,0.0714285714285714,41,17.428571428571427,13.5,1,1,2,89,12.941966832537684,244,0.0114987956445115,6.5,16,0.9908979520392088,0.0198308718437351,52,707.625,0.875,0.7333333333333333,0.4333333333333333,-8.526766318104645e-7,0.991812123292342,695.0215472953091,146.68166412124967,0.8125
paris.cesna.2021:16366,0.2474803924560547,0.5,0.5,37,26,26,1,3,4,0,15.556349186104043,52,0.0017254568721437,1.3333333333333333,3,0.9982261640798226,0.0210200956222919,2,750.3333333333334,0.6666666666666666,1,0.6666666666666666,-3.321153999508988e-8,0.9984080481221602,27.980047707955315,6.487475813381013,0
paris.cesna.2021:16376,0.006589069496840239,0.2,0.3,46,18,18.5,5,1,7,2,13.291601358251256,180,0.1927752629229245,8,46,0.97216128300174,0.0078357940486744,184,279.3695652173913,0.217391304347826,1,0.1777777777777777,-1.1412824177997031e-6,0.9731988041955988,2265.4552553561007,361.0167162260512,1
paris.cesna.2021:16377,0.13178226351737976,1,1,46,46,46,2,1,2,0,-1,46,0.0318552182143121,1.5,4,0.9964559952746604,0.0118153803053648,3,421.75,0.25,1,0.5,-1.87201721327597e-8,0.9965923135389402,40.6755027207968,8.882732157877523,0
paris.cesna.2021:16388,0.2893531322479248,0.1764705882352941,0.2941176470588235,122,21.352941176470587,10,2,1,10,0,30.886771392601457,363,0.0050585899831559,6,18,0.99549173484722,0.0371314954426414,54,1324.888888888889,0.9444444444444444,0.6470588235294118,0.3529411764705882,-3.748215311083736e-6,0.9974153469273876,707.6839607264743,141.5177603966168,0.9444444444444444
paris.cesna.2021:16389,0.09223029017448425,0.1818181818181818,0.1818181818181818,164,29.181818181818183,10,1,1,9,0,48.544450108778,321,0.0384681655412693,4.235294117647059,17,0.9937700095180412,0.0189335865504769,36,675.5882352941177,0.6470588235294118,0.6875,0.2647058823529412,-6.298923851588761e-7,0.9946973272653848,459.4152862619355,84.31869458403942,0.7647058823529411
paris.cesna.2021:16398,0.3229932487010956,0.4,0.2,43,19.6,11,1,1,2,0,19.44993573254164,98,0.0354942632517489,3,6,0.9977197871801368,0.0367765855116316,9,1312.6666666666667,0.8333333333333334,1,0.6,-4.069960231694957e-7,0.9983558909299828,124.40798143753688,28.25996587107686,0.8333333333333334
paris.cesna.2021:16430,0.014703144319355488,0.1176470588235294,0.2941176470588235,74,15.411764705882351,9,10,1,12,44,21.00315102410056,262,0.0275796034911268,9.304347826086955,23,0.9934309482149984,0.0394407152293345,107,1407.0869565217392,0.7391304347826086,0.9090909090909092,0.4229249011857707,-6.850538164800508e-6,0.996039622348692,1426.744817697677,299.2837386571083,1
paris.cesna.2021:16450,0.08835484832525253,0.25,0.3333333333333333,52,15.25,8,3,1,9,41,16.641268526822653,183,0.0153162649810721,5.733333333333333,15,0.9926627420868528,0.0217370997272353,43,775.6666666666666,0.8,0.7142857142857143,0.4095238095238095,-8.972743510544352e-7,0.9936021607647244,571.5743027493482,118.9204147342478,0.8
paris.cesna.2021:16451,0.09419137239456177,0.1428571428571428,0.2857142857142857,18,6.285714285714286,3,7,1,7,0,7.250615737399726,44,0.1110947813417733,3.333333333333333,12,0.9967091731797614,0.0282899468527288,20,1009.5833333333334,0.5833333333333334,0.9090909090909092,0.303030303030303,-5.608717379163019e-7,0.9976873058788224,258.4108505017558,49.45518429458576,0.8333333333333334
paris.cesna.2021:16466,0.05847502499818802,0,0.6666666666666666,38,17,9,0,2,7,0,18.35755975068582,51,0.2508670389402776,3.2,5,0.998087497011714,0.0467865747744719,8,1670,0.6,1,0.8,-3.763053801512358e-7,0.9987618573627496,114.55433596944803,27.389060266810045,1
paris.cesna.2021:16474,0.12127125263214111,0.1724137931034483,0.2068965517241379,223,52.793103448275865,33,1,1,8,68,55.7080266788656,1531,0.0370127814395317,18.529411764705884,34,0.9774573299459692,0.0225274408094935,315,803.4411764705883,0.8529411764705882,0.9696969696969696,0.5614973262032086,-4.858680719352561e-6,0.9796602326293138,4323.008998202378,968.5642415674,1
paris.cesna.2021:16475,0.006772171705961227,0.2307692307692307,0.6153846153846154,74,40.38461538461539,41,2,1,10,25,27.29938479629917,525,0.0883062603188756,12.461538461538462,26,0.981932749679362,0.0189854856829879,162,677.2692307692307,0.5,0.88,0.4984615384615384,-6.457090339050884e-7,0.983353855468982,2195.785538529698,479.180017509244,0.9615384615384616
paris.cesna.2021:16476,0.3578650951385498,0.1818181818181818,0.2727272727272727,49,19.63636363636364,15,2,1,4,0,15.635042227462815,216,0.0142384538122773,6.5,12,0.988529411764706,0.015696658914077,39,560.1666666666666,0.9166666666666666,0.9090909090909092,0.5909090909090909,-2.211886179768857e-7,0.989072366144099,538.1962981822885,121.87422176749952,0.8333333333333334
paris.cesna.2021:16482,0.24248288571834564,0.3,0.2,272,28.4,11,1,1,15,12,59.453121736461625,568,0.0091918518290233,7.809523809523809,21,0.994946382349316,0.0430944506285052,82,1537.5238095238096,0.9523809523809524,1,0.3904761904761905,-6.878264243424005e-6,0.9975490162264068,1084.991497457158,222.96804852440565,1
paris.cesna.2021:16492,0.21135500073432922,0.0961538461538461,0.4038461538461538,213,19.03846153846154,9.5,1,1,22,1695,31.846421622150057,990,0.0233337297886031,41.24528301886792,53,0.9804920709995806,0.0581562513563669,1093,2073.0377358490564,0.981132075471698,1,0.793178519593614,-8.201133928453808e-5,0.9892948107442658,15632.273963468338,3732.878151289981,1
paris.cesna.2021:16506,0.36408954858779907,0.2,0.2,26,12.8,13,9,1,2,15,10.917875251164944,64,0.0139949110934404,3,6,0.9911547911547912,0.0094182799615237,9,336.1666666666667,0.8333333333333334,1,0.6,-2.7047351727113652e-8,0.9913177709259876,124.40798143753688,28.25996587107686,0.8333333333333334
paris.cesna.2021:16510,0.3453212082386017,0.25,0,38,16.5,13.5,8,0,1,0,17.710637105046974,66,0.008367751987665,2,5,0.996113486202876,0.0143609570235893,5,512.6,0.8,1,0.5,-4.323898532733928e-8,0.9963205751742934,67.79250453466133,14.804554373180595,0.6
paris.cesna.2021:16532,0.1646307110786438,0.125,0.75,27,11.25,7,5,1,10,7,9.57302758498361,90,0.0088075762806548,5.777777777777778,9,0.9965514954572584,0.0467824787522181,26,1669.6666666666667,0.8888888888888888,1,0.7222222222222222,-1.4850497533256369e-6,0.9977644512489872,367.2943509312022,86.38921621900775,0.8888888888888888
paris.cesna.2021:16533,0.0762835368514061,0.3333333333333333,0.3333333333333333,66,25.33333333333333,5,1,6,7,0,35.21836642056717,76,0.0575012517397045,2.6666666666666665,6,0.9939554212315828,0.0122853220519429,8,438.5,0.5,1,0.5333333333333333,1.1587035254627657e-7,0.9941680035001532,109.19451218144542,24.19388742631025,0.8333333333333334
paris.cesna.2021:16534,0.03630843758583069,0.5,0.5625,47,13.8125,9.5,1,1,9,155,12.528467583866751,221,0.0322170676700754,14,18,0.9889749310933194,0.0351961361322085,126,1255.8333333333333,0.8888888888888888,1,0.8235294117647058,-3.412199210445614e-6,0.9907984851190418,1811.7462854563407,434.98760904922045,1
paris.cesna.2021:16546,0.12654060125350952,0.1428571428571428,0.2857142857142857,52,19.714285714285715,15,2,1,16,0,14.064646661551285,414,0.0101627970004387,6.454545454545454,22,0.9944450964284316,0.0323878128766432,71,1155.5,0.9545454545454546,0.9523809523809524,0.3073593073593073,-4.267952345645039e-6,0.9964953343136116,918.5600833790604,176.54124613491308,0.9545454545454546
paris.cesna.2021:16547,0.0523894727230072,0.4,0.2,25,14.8,16,1,7,8,0,7.259476565152615,74,0.0838818322523848,3,10,0.9956350938454824,0.0191739751744234,15,684.3,0.5,0.5555555555555556,0.3333333333333333,-6.607541533061984e-8,0.9961878141818348,195.52879629648413,38.47734206565314,0.9
paris.cesna.2021:16549,0.15239478647708893,0.1904761904761904,0.3809523809523809,54,11.047619047619047,6,1,1,10,584,14.695156312459524,232,0.0168032710084137,16.09090909090909,22,0.9907742826613848,0.0484358397439654,177,1728.0454545454545,0.9545454545454546,1,0.7662337662337663,-9.616170540791405e-6,0.993837345564758,2519.6138727331954,598.4469601397321,1
paris.cesna.2021:16557,0.264678418636322,0.15,0.2,42,17.3,11.5,1,1,8,51,13.16334623910373,346,0.0232103742424761,14.095238095238097,21,0.9850111403686448,0.0259623777758202,148,926.2857142857144,0.9523809523809524,1,0.7047619047619048,-2.4662613818567764e-6,0.9865807454804644,2084.406838810183,488.1827313275164,1
paris.cesna.2021:16581,0.2319861501455307,0.1111111111111111,0.4444444444444444,43,13.333333333333334,9,8,1,6,0,13.892443989449804,120,0.0090908270829999,5.6,10,0.993835314839278,0.0252963097873294,28,902.8,0.9,0.8888888888888888,0.6222222222222222,-5.38952105191432e-7,0.994564394069064,388.6208050437472,88.92204684601855,1
paris.cesna.2021:16621,0.020976359024643898,0.1764705882352941,0.4411764705882353,81,18.294117647058822,10,1,1,13,454,21.08213290883396,622,0.0379994134414943,25.5,40,0.984092078790998,0.0442377800835693,510,1577.475,0.85,1,0.6538461538461539,-2.685155260902577e-5,0.9891660387594732,7118.7196508158,1644.569074121512,1
paris.cesna.2021:16629,0.03344625234603882,0.1428571428571428,0.7142857142857143,69,26.428571428571427,14,12,1,17,92,24.858648011353733,185,0.0612157605200206,6.2,10,0.9965715549657156,0.0504973521253047,31,1802.2,0.7,1,0.6888888888888889,-1.974287458073538e-6,0.9980259120248188,435.3892417281081,101.55786582136294,1
paris.cesna.2021:16630,0.11853336542844772,0.1538461538461538,0.6153846153846154,149,22.846153846153847,8,4,1,14,532,39.753084060330366,297,0.0097233876295489,11.285714285714286,14,0.9927655677655678,0.0433995876618827,79,1548.7142857142858,0.9285714285714286,1,0.8681318681318682,-3.115309429448615e-6,0.9945147800069232,1145.1558495667125,276.848983802295,1
paris.cesna.2021:16631,0.11051349341869354,0.4,0.4,132,73.2,77,2,1,6,0,48.50463895340321,366,0.006753990863291,4,6,0.99781480469817,0.0511724988092903,12,1826.5,0.8333333333333334,1,0.8,-7.878397493783748e-7,0.998699686493901,171.83150395417206,41.08359418677905,1
paris.cesna.2021:16633,0.3712480366230011,0.0909090909090909,0.1818181818181818,55,19.727272727272727,13,7,2,8,6,17.601652814954107,217,0.0084279340305241,4.5,12,0.9942283026934589,0.0217212617106135,27,775.1666666666666,0.9166666666666666,1,0.4090909090909091,-5.717107360580596e-7,0.9949794927506806,358.8587627240119,74.64304590190632,0.9166666666666666
paris.cesna.2021:16638,0.1205277070403099,0.25,0.5,47,13.5,10,2,1,12,8,14.491376746189438,108,0.0028985004442523,6.666666666666667,9,0.9976087043162888,0.0779272127268765,30,2781.222222222222,0.8888888888888888,1,0.8333333333333334,-4.111798866017677e-6,0.9996275383253224,432.1236467640284,103.91912353302445,1
paris.cesna.2021:16645,0.00794257316738367,0.1428571428571428,0.2857142857142857,84,38.85714285714285,38,3,1,12,46,29.650343288786,272,0.1018852028431721,8.380952380952381,42,0.9816561571733806,0.0125781753933309,176,448.5,0.1666666666666666,1,0.2044134727061556,-1.7583909439839531e-6,0.983176219502634,2194.221850742903,368.6391659780308,1
paris.cesna.2021:16646,0.05733364820480347,0.3333333333333333,0.3333333333333333,46,31.33333333333333,35,1,8,9,3,16.802777548171413,94,0.0157452834293469,2.6153846153846154,13,0.9957642955026784,0.0172293379433434,17,614.8461538461538,0.2307692307692307,0.9166666666666666,0.2179487179487179,-3.40009773586412e-7,0.9964098434709792,213.16617786226675,36.646801600496666,0.6153846153846154
paris.cesna.2021:16648,0.3883788287639618,0.1,0.2,114,34.2,17.5,7,1,4,0,36.16259577703644,342,0.0115805640166902,3.272727272727273,11,0.9948622805765664,0.0177574331071304,18,633.7272727272727,0.9090909090909092,0.8,0.3272727272727272,-3.206713473472368e-7,0.9954253341345018,234.2336501891468,45.85223968511275,0.8181818181818182
paris.cesna.2021:16651,0.2273639589548111,1,0,9,9,9,1,0,1,0,-1,9,0.1586084624443846,2,26,0.9667093469910372,0.0016280358556029,26,58.07692307692308,0.0384615384615384,1,0.08,1.6003870518459766e-6,0.966831364944969,297.96471939578964,31.987322219593786,0.1153846153846153
paris.cesna.2021:16678,0.0068351193331182,0.5,0.5,293,78.66666666666667,23,1,1,9,0,110.82177884633808,472,0.1179536654851488,6.305084745762712,59,0.9798439531859556,0.008600125549278,186,306.5084745762712,0.1016949152542373,0.9827586206896552,0.108708357685564,-1.6589853094200389e-6,0.9813033427892331,2191.479778178363,279.9081144275373,1
