clusterID	estimated_snowballing_pvalue	rank
paris.cesna.2020:7263	0.048728831112384796	1723
paris.cesna.2020:7337	0.038460202515125275	1484
paris.cesna.2020:7348	0.0444972850382328	1630
paris.cesna.2020:7355	0.06439525634050369	2002
paris.cesna.2020:7356	0.01133327092975378	190
paris.cesna.2020:7369	0.008206812664866447	32
paris.cesna.2020:7370	0.04321264103055	1600
paris.cesna.2020:7385	0.021350612863898277	770
paris.cesna.2020:7386	0.10048118233680725	2359
paris.cesna.2020:7387	0.07743342220783234	2171
paris.cesna.2020:7394	0.0582265704870224	1924
paris.cesna.2020:7395	0.1952047348022461	2722
paris.cesna.2020:7409	0.054024823009967804	1851
paris.cesna.2020:7411	0.1303255409002304	2515
paris.cesna.2020:7415	0.03806483373045921	1471
paris.cesna.2020:7416	0.0806669294834137	2201
paris.cesna.2020:7485	0.010810690000653267	168
paris.cesna.2020:7486	0.010955416597425938	173
paris.cesna.2020:7517	0.07781121879816055	2177
paris.cesna.2020:7522	0.05591925233602524	1888
paris.cesna.2020:7523	0.010803691111505032	167
paris.cesna.2020:7542	0.011453717947006226	196
paris.cesna.2020:7543	0.015045816078782082	413
paris.cesna.2020:7560	0.013465399853885174	311
paris.cesna.2020:7561	0.039271872490644455	1511
paris.cesna.2020:7579	0.14356057345867157	2567
paris.cesna.2020:7580	0.012210272252559662	244
paris.cesna.2020:7583	0.007589449640363455	8
paris.cesna.2020:7584	0.009969606064260006	118
paris.cesna.2020:7595	0.03780599310994148	1463
paris.cesna.2020:7677	0.007898136042058468	20
paris.cesna.2020:7678	0.007675816770642996	13
paris.cesna.2020:7683	0.05936882644891739	1944
paris.cesna.2020:7685	0.01770833320915699	562
paris.cesna.2020:7691	0.017963290214538574	574
paris.cesna.2020:7717	0.01979519985616207	688
paris.cesna.2020:7727	0.009770216420292854	106
paris.cesna.2020:7728	0.05155729129910469	1789
paris.cesna.2020:7748	0.05460713803768158	1864
paris.cesna.2020:7765	0.05440988019108772	1858
paris.cesna.2020:7776	0.2769101560115814	2905
paris.cesna.2020:7789	0.043593328446149826	1608
paris.cesna.2020:7799	0.06597472727298737	2030
paris.cesna.2020:7803	0.19817540049552917	2733
paris.cesna.2020:7811	0.022234980016946793	814
paris.cesna.2020:7812	0.012224951758980751	247
paris.cesna.2020:7831	0.023244494572281837	864
paris.cesna.2020:7832	0.05930380895733833	1942
paris.cesna.2020:7845	0.018374605104327202	605
paris.cesna.2020:7846	0.015998318791389465	472
paris.cesna.2020:7847	0.023210158571600914	862
paris.cesna.2020:7879	0.040879927575588226	1549
paris.cesna.2020:7880	0.05119163170456886	1781
paris.cesna.2020:7883	0.050476767122745514	1765
paris.cesna.2020:7885	0.028472131118178368	1105
paris.cesna.2020:7886	0.017715442925691605	563
paris.cesna.2020:7915	0.00872739590704441	54
paris.cesna.2020:7916	0.012518479488790035	264
paris.cesna.2020:7930	0.02112286537885666	755
paris.cesna.2020:7957	0.11454927921295166	2445
paris.cesna.2020:7958	0.05507811903953552	1872
paris.cesna.2020:7975	0.01527700200676918	430
paris.cesna.2020:7987	0.031170489266514778	1223
paris.cesna.2020:7988	0.1167277991771698	2457
paris.cesna.2020:8001	0.04545626789331436	1658
paris.cesna.2020:8015	0.03343518450856209	1314
paris.cesna.2020:8016	0.015888741239905357	463
paris.cesna.2020:8020	0.010757152922451496	165
paris.cesna.2020:8027	0.01158958114683628	206
paris.cesna.2020:8028	0.033965103328228	1335
paris.cesna.2020:8029	0.01983049139380455	689
paris.cesna.2020:8030	0.03714064881205559	1433
paris.cesna.2020:8033	0.06689969450235367	2043
paris.cesna.2020:8077	0.11326873302459717	2440
paris.cesna.2020:8078	0.02355913072824478	877
paris.cesna.2020:8081	0.02158806100487709	784
paris.cesna.2020:8082	0.0366947241127491	1421
paris.cesna.2020:8093	0.025822117924690247	990
paris.cesna.2020:8094	0.03734634071588516	1444
paris.cesna.2020:8112	0.021230030804872513	763
paris.cesna.2020:8139	0.09410295635461807	2316
paris.cesna.2020:8140	0.04541237652301788	1656
paris.cesna.2020:8157	0.017228828743100166	544
paris.cesna.2020:8181	0.03611500933766365	1409
paris.cesna.2020:8182	0.064396001398563385	2003
paris.cesna.2020:8198	0.031934142112731934	1256
paris.cesna.2020:8245	0.05283760279417038	1824
paris.cesna.2020:8247	0.017427675426006317	554
paris.cesna.2020:8249	0.05566931515932083	1882
paris.cesna.2020:8302	0.025520462542772293	973
paris.cesna.2020:8307	0.09792875498533249	2345
paris.cesna.2020:8324	0.03153805434703827	1243
paris.cesna.2020:8325	0.01834084652364254	601
paris.cesna.2020:8346	0.01804725080728531	579
paris.cesna.2020:8347	0.009084388613700867	75
paris.cesna.2020:8348	0.04432719573378563	1625
paris.cesna.2020:8349	0.025413621217012405	965
paris.cesna.2020:8372	0.014536508359014988	378
paris.cesna.2020:8380	0.015193158760666847	425
paris.cesna.2020:8382	0.018160324543714523	586
paris.cesna.2020:8383	0.04094845429062843	1551
paris.cesna.2020:8388	0.04436970502138138	1629
paris.cesna.2020:8458	0.014374631457030773	369
paris.cesna.2020:8473	0.074275441467762	2127
paris.cesna.2020:8474	0.08059027791023254	2198
paris.cesna.2020:8486	0.027816593647003174	1080
paris.cesna.2020:8487	0.02115524746477604	756
paris.cesna.2020:8496	0.021067988127470016	752
paris.cesna.2020:8497	0.042475130409002304	1581
paris.cesna.2020:8499	0.0708506777882576	2090
paris.cesna.2020:8504	0.027790436521172523	1078
paris.cesna.2020:8512	0.07817825675010681	2180
paris.cesna.2020:8574	0.05776958540081978	1916
paris.cesna.2020:8608	0.01383491512387991	332
paris.cesna.2020:8609	0.01588231511414051	462
paris.cesna.2020:8630	0.02111756056547165	754
paris.cesna.2020:8632	0.013101959601044655	292
paris.cesna.2020:8633	0.008496765047311783	41
paris.cesna.2020:8634	0.024889253079891205	945
paris.cesna.2020:8635	0.11092646420001984	2426
paris.cesna.2020:8643	0.02776656113564968	1077
paris.cesna.2020:8645	0.1148466244339943	2446
paris.cesna.2020:8658	0.009733240120112896	103
paris.cesna.2020:8659	0.030933840200304985	1212
paris.cesna.2020:8660	0.20342423021793365	2746
paris.cesna.2020:8661	0.18197840452194214	2683
paris.cesna.2020:8668	0.03941452130675316	1516
paris.cesna.2020:8735	0.010092735290527344	126
paris.cesna.2020:8736	0.017791010439395905	568
paris.cesna.2020:8753	0.2428278923034668	2833
paris.cesna.2020:8758	0.02398066222667694	898
paris.cesna.2020:8769	0.05367281287908554	1844
paris.cesna.2020:8770	0.03778184577822685	1461
paris.cesna.2020:8805	0.08690006285905838	2267
paris.cesna.2020:8806	0.01783001609146595	569
paris.cesna.2020:8808	0.01218576729297638	241
paris.cesna.2020:8813	0.014237254858016968	360
paris.cesna.2020:8814	0.028009682893753052	1092
paris.cesna.2020:8826	0.15587350726127625	2610
paris.cesna.2020:8859	0.04958398640155792	1742
paris.cesna.2020:8874	0.015658805146813393	449
paris.cesna.2020:8912	0.03022371046245098	1175
paris.cesna.2020:8928	0.03258041664958	1290
paris.cesna.2020:8948	0.058478351682424545	1927
paris.cesna.2020:8953	0.05998174846172333	1950
paris.cesna.2020:8982	0.01626487448811531	488
paris.cesna.2020:8998	0.025197645649313927	955
paris.cesna.2020:9017	0.029853999614715576	1161
paris.cesna.2020:9018	0.035015642642974854	1372
paris.cesna.2020:9049	0.00758645823225379	7
paris.cesna.2020:9050	0.009990222752094269	120
paris.cesna.2020:9058	0.05299797281622887	1827
paris.cesna.2020:9065	0.09383765608072281	2312
paris.cesna.2020:9067	0.06816907227039337	2054
paris.cesna.2020:9083	0.08299216628074646	2232
paris.cesna.2020:9084	0.12941373884677887	2509
paris.cesna.2020:9099	0.051704421639442444	1794
paris.cesna.2020:9116	0.09584598243236542	2326
paris.cesna.2020:9126	0.021805284544825554	798
paris.cesna.2020:9131	0.08500631153583527	2251
paris.cesna.2020:9132	0.013625558465719223	320
paris.cesna.2020:9141	0.018274391070008278	597
paris.cesna.2020:9147	0.007800838444381952	15
paris.cesna.2020:9148	0.022094670683145523	808
paris.cesna.2020:9157	0.07236603647470474	2109
paris.cesna.2020:9179	0.1611495018005371	2628
paris.cesna.2020:9190	0.12619450688362122	2498
paris.cesna.2020:9219	0.03403044119477272	1338
paris.cesna.2020:9231	0.070164754986763	2081
paris.cesna.2020:9232	0.10049949586391449	2360
paris.cesna.2020:9241	0.040435779839754105	1539
paris.cesna.2020:9242	0.12084264308214188	2475
paris.cesna.2020:9261	0.06062346696853638	1961
paris.cesna.2020:9264	0.010431132279336452	139
paris.cesna.2020:9265	0.034269966185092926	1348
paris.cesna.2020:9297	0.09754876792430878	2342
paris.cesna.2020:9316	0.02074371837079525	734
paris.cesna.2020:9322	0.025026027113199234	950
paris.cesna.2020:9323	0.07717189937829971	2166
paris.cesna.2020:9324	0.012694904580712318	274
paris.cesna.2020:9325	0.01338443998247385	305
paris.cesna.2020:9367	0.05755738168954849	1911
paris.cesna.2020:9382	0.10439550131559372	2383
paris.cesna.2020:9383	0.1642099916934967	2637
paris.cesna.2020:9386	0.022487293928861618	833
paris.cesna.2020:9390	0.012609112076461315	267
paris.cesna.2020:9391	0.016213303431868553	485
paris.cesna.2020:9398	0.014400821179151535	374
paris.cesna.2020:9399	0.011787858791649342	220
paris.cesna.2020:9434	0.056132398545742035	1890
paris.cesna.2020:9454	0.02054469846189022	726
paris.cesna.2020:9455	0.03003954142332077	1168
paris.cesna.2020:9482	0.04965861514210701	1745
paris.cesna.2020:9503	0.03913000971078873	1507
paris.cesna.2020:9504	0.023996001109480858	899
paris.cesna.2020:9515	0.028928270563483238	1124
paris.cesna.2020:9516	0.026047784835100174	1005
paris.cesna.2020:9519	0.050020698457956314	1752
paris.cesna.2020:9525	0.03206581994891167	1262
paris.cesna.2020:9545	0.025252316147089005	957
paris.cesna.2020:9546	0.018670056015253067	622
paris.cesna.2020:9549	0.00989469513297081	115
paris.cesna.2020:9550	0.010088377632200718	124
paris.cesna.2020:9556	0.09137727320194244	2298
paris.cesna.2020:9563	0.04297780618071556	1593
paris.cesna.2020:9569	0.024334775283932686	917
paris.cesna.2020:9570	0.020507995039224625	724
paris.cesna.2020:9587	0.0723099336028099	2108
paris.cesna.2020:9603	0.024071648716926575	903
paris.cesna.2020:9617	0.017054898664355278	537
paris.cesna.2020:9618	0.019150709733366966	652
paris.cesna.2020:9662	0.03977077081799507	1523
paris.cesna.2020:9691	0.016743384301662445	514
paris.cesna.2020:9692	0.026603996753692627	1033
paris.cesna.2020:9693	0.028001602739095688	1091
paris.cesna.2020:9708	0.03772829845547676	1458
paris.cesna.2020:9716	0.05066866800189018	1770
paris.cesna.2020:9728	0.038268666714429855	1478
paris.cesna.2020:9742	0.0238256324082613	893
paris.cesna.2020:9744	0.03338320925831795	1313
paris.cesna.2020:9746	0.031225187703967094	1226
paris.cesna.2020:9747	0.05626010149717331	1893
paris.cesna.2020:9776	0.2536559998989105	2850
paris.cesna.2020:9777	0.032817330211400986	1299
paris.cesna.2020:9782	0.07634463161230087	2158
paris.cesna.2020:9783	0.014197256416082382	355
paris.cesna.2020:9855	0.059252843260765076	1939
paris.cesna.2020:9856	0.03499157726764679	1370
paris.cesna.2020:9864	0.03064965270459652	1193
paris.cesna.2020:9885	0.013760498724877834	329
paris.cesna.2020:9886	0.009924988262355328	116
paris.cesna.2020:9920	0.03431880474090576	1349
paris.cesna.2020:9927	0.1329629272222519	2525
paris.cesna.2020:9933	0.07228174805641174	2107
paris.cesna.2020:9954	0.04236244037747383	1577
paris.cesna.2020:9983	0.05857286602258682	1930
paris.cesna.2020:10034	0.1109699234366417	2427
paris.cesna.2020:10046	0.019222253933548927	655
paris.cesna.2020:10049	0.020884742960333824	743
paris.cesna.2020:10050	0.177897647023201	2670
paris.cesna.2020:10061	0.020055076107382774	705
paris.cesna.2020:10070	0.1795380711555481	2680
paris.cesna.2020:10073	0.010090219788253307	125
paris.cesna.2020:10074	0.2160881757736206	2784
paris.cesna.2020:10085	0.07082220911979675	2089
paris.cesna.2020:10108	0.058547161519527435	1929
paris.cesna.2020:10126	0.030926307663321495	1210
paris.cesna.2020:10127	0.060488101094961166	1958
paris.cesna.2020:10223	0.030899520963430405	1205
paris.cesna.2020:10224	0.010629499331116676	154
paris.cesna.2020:10231	0.0626685842871666	1977
paris.cesna.2020:10252	0.04102961719036102	1554
paris.cesna.2020:10253	0.027068743482232094	1051
paris.cesna.2020:10267	0.07509110122919083	2139
paris.cesna.2020:10268	0.020850442349910736	740
paris.cesna.2020:10273	0.0811619684100151	2212
paris.cesna.2020:10289	0.014051921665668488	346
paris.cesna.2020:10290	0.022413484752178192	825
paris.cesna.2020:10303	0.08078087121248245	2203
paris.cesna.2020:10320	0.03217734768986702	1271
paris.cesna.2020:10333	0.04704263433814049	1697
paris.cesna.2020:10334	0.06967563182115555	2072
paris.cesna.2020:10355	0.06757473200559616	2050
paris.cesna.2020:10407	0.010876452550292015	171
paris.cesna.2020:10408	0.016933875158429146	531
paris.cesna.2020:10447	0.018586181104183197	619
paris.cesna.2020:10505	0.026257233694195747	1015
paris.cesna.2020:10506	0.03852010890841484	1488
paris.cesna.2020:10515	0.05311267450451851	1830
paris.cesna.2020:10537	0.02077367901802063	736
paris.cesna.2020:10538	0.01403342466801405	344
paris.cesna.2020:10556	0.017326973378658295	550
paris.cesna.2020:10611	0.05670161917805672	1899
paris.cesna.2020:10612	0.010507185943424702	145
paris.cesna.2020:10617	0.03153502568602562	1242
paris.cesna.2020:10678	0.13867034018039703	2556
paris.cesna.2020:10696	0.041157547384500504	1557
paris.cesna.2020:10697	0.05531051754951477	1877
paris.cesna.2020:10740	0.11385275423526764	2443
paris.cesna.2020:10741	0.031056249514222145	1220
paris.cesna.2020:10762	0.05013595148921013	1755
paris.cesna.2020:10810	0.09923886507749557	2351
paris.cesna.2020:10821	0.00899852067232132	72
paris.cesna.2020:10830	0.03024754486978054	1178
paris.cesna.2020:10831	0.01814785972237587	585
paris.cesna.2020:10858	0.05128448083996773	1784
paris.cesna.2020:10859	0.10878044366836548	2412
paris.cesna.2020:10864	0.009241806343197823	82
paris.cesna.2020:10873	0.035167790949344635	1378
paris.cesna.2020:10886	0.010334158316254616	135
paris.cesna.2020:10909	0.018790174275636673	632
paris.cesna.2020:10926	0.02792390063405037	1086
paris.cesna.2020:10927	0.1148902028799057	2447
paris.cesna.2020:10933	0.05254923179745674	1814
paris.cesna.2020:10934	0.02387716807425022	896
paris.cesna.2020:10935	0.03258098289370537	1291
paris.cesna.2020:10962	0.013442937284708023	309
paris.cesna.2020:10994	0.057251639664173126	1907
paris.cesna.2020:10995	0.011841905303299427	223
paris.cesna.2020:11000	0.02376684360206127	890
paris.cesna.2020:11001	0.14125655591487885	2561
paris.cesna.2020:11002	0.01283076498657465	278
paris.cesna.2020:11003	0.016801519319415092	519
paris.cesna.2020:11004	0.0754639208316803	2145
paris.cesna.2020:11005	0.08403292298316956	2239
paris.cesna.2020:11011	0.03807610273361206	1472
paris.cesna.2020:11018	0.014587395824491978	382
paris.cesna.2020:11019	0.11572884023189545	2450
paris.cesna.2020:11051	0.007930559106171131	21
paris.cesna.2020:11052	0.01064383052289486	156
paris.cesna.2020:11060	0.053754307329654694	1846
paris.cesna.2020:11119	0.011251316405832767	186
paris.cesna.2020:11120	0.00863503385335207	49
paris.cesna.2020:11135	0.08887968212366104	2282
paris.cesna.2020:11152	0.015250219032168388	428
paris.cesna.2020:11166	0.014388157986104488	370
paris.cesna.2020:11167	0.00812065601348877	29
paris.cesna.2020:11198	0.014191853813827038	353
paris.cesna.2020:11205	0.04410848021507263	1620
paris.cesna.2020:11217	0.03550323471426964	1389
paris.cesna.2020:11218	0.0511137992143631	1780
paris.cesna.2020:11225	0.032377444207668304	1276
paris.cesna.2020:11262	0.02457340806722641	931
paris.cesna.2020:11284	0.040365301072597504	1536
paris.cesna.2020:11286	0.05712050572037697	1905
paris.cesna.2020:11287	0.14852479100227356	2578
paris.cesna.2020:11296	0.013671808876097202	323
paris.cesna.2020:11302	0.01153838075697422	200
paris.cesna.2020:11303	0.014551933854818344	379
paris.cesna.2020:11306	0.03782465308904648	1465
paris.cesna.2020:11323	0.029808659106492996	1158
paris.cesna.2020:11356	0.053944043815135956	1850
paris.cesna.2020:11365	0.08191639930009842	2220
paris.cesna.2020:11380	0.02171422354876995	790
paris.cesna.2020:11409	0.013739218935370445	327
paris.cesna.2020:11410	0.05701213702559471	1903
paris.cesna.2020:11433	0.01065911166369915	159
paris.cesna.2020:11434	0.02664153091609478	1035
paris.cesna.2020:11438	0.008748832158744335	56
paris.cesna.2020:11445	0.04875297099351883	1725
paris.cesna.2020:11446	0.04677152633666992	1686
paris.cesna.2020:11451	0.029561476781964302	1149
paris.cesna.2020:11459	0.12140525877475739	2480
paris.cesna.2020:11468	0.04914378002285957	1728
paris.cesna.2020:11470	0.059253908693790436	1940
paris.cesna.2020:11477	0.0658511370420456	2025
paris.cesna.2020:11481	0.4145376980304718	3071
paris.cesna.2020:11503	0.01355403009802103	316
paris.cesna.2020:11504	0.021678190678358078	788
paris.cesna.2020:11505	0.12057573348283768	2472
paris.cesna.2020:11533	0.10129418969154358	2367
paris.cesna.2020:11535	0.007326700259000063	4
paris.cesna.2020:11536	0.008713583461940289	53
paris.cesna.2020:11547	0.030278533697128296	1180
paris.cesna.2020:11548	0.025438623502850533	967
paris.cesna.2020:11549	0.1822711080312729	2685
paris.cesna.2020:11565	0.0880938172340393	2276
paris.cesna.2020:11570	0.029067296534776688	1132
paris.cesna.2020:11571	0.03560681268572807	1396
paris.cesna.2020:11572	0.012802451848983765	277
paris.cesna.2020:11573	0.03992573171854019	1526
paris.cesna.2020:11609	0.03127487003803253	1230
paris.cesna.2020:11610	0.14869718253612518	2579
paris.cesna.2020:11619	0.02341385930776596	869
paris.cesna.2020:11620	0.02904898300766945	1130
paris.cesna.2020:11646	0.2835902273654938	2918
paris.cesna.2020:11650	0.07727295160293579	2169
paris.cesna.2020:11651	0.17345033586025238	2659
paris.cesna.2020:11662	0.07755047082901001	2173
paris.cesna.2020:11663	0.08874259889125824	2280
paris.cesna.2020:11679	0.28364619612693787	2919
paris.cesna.2020:11684	0.0732167661190033	2119
paris.cesna.2020:11685	0.06085159257054329	1962
paris.cesna.2020:11702	0.05927253141999245	1941
paris.cesna.2020:11705	0.05477506294846535	1866
paris.cesna.2020:11718	0.07439284771680832	2128
paris.cesna.2020:11719	0.012660727836191654	269
paris.cesna.2020:11720	0.01583336479961872	457
paris.cesna.2020:11721	0.020201360806822777	708
paris.cesna.2020:11734	0.1614900827407837	2629
paris.cesna.2020:11764	0.06217064708471298	1975
paris.cesna.2020:11805	0.028413256630301476	1103
paris.cesna.2020:11806	0.11703800410032272	2459
paris.cesna.2020:11843	0.07140633463859558	2097
paris.cesna.2020:11844	0.01644003950059414	496
paris.cesna.2020:11875	0.38772550225257874	3063
paris.cesna.2020:11940	0.13602668046951294	2541
paris.cesna.2020:11941	0.04713219776749611	1699
paris.cesna.2020:11954	0.07047800719738007	2084
paris.cesna.2020:11959	0.008452601730823517	40
paris.cesna.2020:11960	0.011484496295452118	198
paris.cesna.2020:11987	0.10598687082529068	2398
paris.cesna.2020:12023	0.01681273989379406	520
paris.cesna.2020:12024	0.02885267697274685	1121
paris.cesna.2020:12028	0.019530270248651505	675
paris.cesna.2020:12051	0.026410428807139397	1024
paris.cesna.2020:12052	0.013548607006669044	315
paris.cesna.2020:12054	0.19501946866512299	2720
paris.cesna.2020:12067	0.11228885501623154	2438
paris.cesna.2020:12071	0.045412540435791016	1657
paris.cesna.2020:12072	0.030795404687523842	1200
paris.cesna.2020:12105	0.06391352415084839	1995
paris.cesna.2020:12189	0.026869041845202446	1040
paris.cesna.2020:12190	0.0206399355083704	729
paris.cesna.2020:12214	0.2169565111398697	2785
paris.cesna.2020:12227	0.011588767170906067	204
paris.cesna.2020:12228	0.009370751678943634	86
paris.cesna.2020:12231	0.014173777773976326	350
paris.cesna.2020:12232	0.04815201088786125	1715
paris.cesna.2020:12261	0.03377075865864754	1326
paris.cesna.2020:12265	0.014193341135978699	354
paris.cesna.2020:12283	0.011919507756829262	229
paris.cesna.2020:12284	0.014394398778676987	372
paris.cesna.2020:12285	0.022724375128746033	847
paris.cesna.2020:12286	0.012673485092818737	272
paris.cesna.2020:12323	0.02940387651324272	1143
paris.cesna.2020:12324	0.06524638831615448	2020
paris.cesna.2020:12327	0.009796269237995148	110
paris.cesna.2020:12328	0.008732294663786888	55
paris.cesna.2020:12337	0.03251516446471214	1284
paris.cesna.2020:12339	0.391911119222641	3065
paris.cesna.2020:12347	0.02673736773431301	1037
paris.cesna.2020:12362	0.010472776368260384	141
paris.cesna.2020:12377	0.015877189114689827	461
paris.cesna.2020:12378	0.2074114829301834	2757
paris.cesna.2020:12398	0.03133612498641014	1236
paris.cesna.2020:12413	0.0755295678973198	2146
paris.cesna.2020:12414	0.012373851612210274	254
paris.cesna.2020:12483	0.012669446878135204	270
paris.cesna.2020:12484	0.021420476958155632	774
paris.cesna.2020:12510	0.05252811312675476	1813
paris.cesna.2020:12537	0.07200513780117035	2104
paris.cesna.2020:12538	0.07326456904411316	2120
paris.cesna.2020:12564	0.030906902626156807	1206
paris.cesna.2020:12566	0.06646540760993958	2039
paris.cesna.2020:12575	0.035258758813142776	1380
paris.cesna.2020:12624	0.10214178264141083	2371
paris.cesna.2020:12625	0.01502409391105175	412
paris.cesna.2020:12658	0.014907231554389	403
paris.cesna.2020:12659	0.009454326704144478	90
paris.cesna.2020:12667	0.04980945587158203	1748
paris.cesna.2020:12773	0.02419624663889408	912
paris.cesna.2020:12782	0.0521860271692276	1806
paris.cesna.2020:12783	0.10550396144390106	2393
paris.cesna.2020:12789	0.03256484493613243	1287
paris.cesna.2020:12793	0.01530387531965971	432
paris.cesna.2020:12794	0.03876340761780739	1495
paris.cesna.2020:12817	0.01252494752407074	265
paris.cesna.2020:12834	0.02361987717449665	881
paris.cesna.2020:12835	0.05989187955856323	1949
paris.cesna.2020:12866	0.06515299528837204	2019
paris.cesna.2020:12867	0.20938612520694733	2764
paris.cesna.2020:12869	0.028952831402420998	1125
paris.cesna.2020:12872	0.03896833583712578	1502
paris.cesna.2020:12873	0.020257113501429558	710
paris.cesna.2020:12896	0.025448787957429886	969
paris.cesna.2020:12898	0.014133013784885406	348
paris.cesna.2020:12899	0.018568959087133408	616
paris.cesna.2020:12952	0.01032987330108881	134
paris.cesna.2020:12953	0.024075809866189957	905
paris.cesna.2020:12956	0.013215258717536926	299
paris.cesna.2020:12957	0.06588397175073624	2027
paris.cesna.2020:12971	0.01593407802283764	464
paris.cesna.2020:12972	0.02306494303047657	858
paris.cesna.2020:12979	0.34905165433883667	3027
paris.cesna.2020:13009	0.021028857678174973	748
paris.cesna.2020:13044	0.036357589066028595	1415
paris.cesna.2020:13096	0.01997821405529976	700
paris.cesna.2020:13097	0.019253738224506378	659
paris.cesna.2020:13106	0.15681776404380798	2613
paris.cesna.2020:13116	0.08488687872886658	2249
paris.cesna.2020:13117	0.037208642810583115	1437
paris.cesna.2020:13134	0.045009300112724304	1645
paris.cesna.2020:13146	0.009745924733579159	104
paris.cesna.2020:13147	0.04660129174590111	1680
paris.cesna.2020:13155	0.05915895476937294	1937
paris.cesna.2020:13165	0.026840785518288612	1039
paris.cesna.2020:13193	0.06731697171926498	2049
paris.cesna.2020:13201	0.015686316415667534	452
paris.cesna.2020:13202	0.07649276405572891	2160
paris.cesna.2020:13213	0.0544370636343956	1859
paris.cesna.2020:13214	0.043562229722738266	1607
paris.cesna.2020:13222	0.014215175062417984	358
paris.cesna.2020:13227	0.06879903376102448	2061
paris.cesna.2020:13233	0.06497949361801147	2017
paris.cesna.2020:13244	0.045653458684682846	1661
paris.cesna.2020:13253	0.015053754672408104	415
paris.cesna.2020:13254	0.11942517757415771	2469
paris.cesna.2020:13274	0.009786481969058514	109
paris.cesna.2020:13293	0.030854983255267143	1203
paris.cesna.2020:13303	0.018574882298707962	617
paris.cesna.2020:13304	0.013673867098987103	325
paris.cesna.2020:13307	0.015079539269208908	417
paris.cesna.2020:13312	0.01056114211678505	149
paris.cesna.2020:13321	0.03205282613635063	1261
paris.cesna.2020:13322	0.1226293221116066	2485
paris.cesna.2020:13327	0.010138088837265968	128
paris.cesna.2020:13371	0.028473395854234695	1106
paris.cesna.2020:13381	0.03863940387964249	1493
paris.cesna.2020:13382	0.029777295887470245	1156
paris.cesna.2020:13405	0.023428136482834816	871
paris.cesna.2020:13414	0.10566231608390808	2395
paris.cesna.2020:13415	0.024564767256379128	930
paris.cesna.2020:13423	0.037698742002248764	1457
paris.cesna.2020:13438	0.03227034583687782	1273
paris.cesna.2020:13482	0.02829904295504093	1098
paris.cesna.2020:13483	0.1784844547510147	2674
paris.cesna.2020:13487	0.08404441177845001	2240
paris.cesna.2020:13546	0.1873319298028946	2697
paris.cesna.2020:13554	0.01557062566280365	446
paris.cesna.2020:13555	0.030979594215750694	1215
paris.cesna.2020:13568	0.09225989133119583	2301
paris.cesna.2020:13572	0.015719113871455193	453
paris.cesna.2020:13573	0.026214569807052612	1012
paris.cesna.2020:13590	0.043542951345443726	1606
paris.cesna.2020:13640	0.043092261999845505	1594
paris.cesna.2020:13669	0.07394327968358994	2126
paris.cesna.2020:13670	0.012105266563594341	238
paris.cesna.2020:13677	0.025746237486600876	986
paris.cesna.2020:13730	0.01481785997748375	397
paris.cesna.2020:13731	0.014619680121541023	385
paris.cesna.2020:13744	0.0552964061498642	1876
paris.cesna.2020:13760	0.05561220273375511	1881
paris.cesna.2020:13761	0.06967612355947495	2073
paris.cesna.2020:13790	0.011342320591211319	191
paris.cesna.2020:13803	0.0868268758058548	2266
paris.cesna.2020:13890	0.0164778009057045	500
paris.cesna.2020:13891	0.010343619622290134	136
paris.cesna.2020:13937	0.05256877467036247	1815
paris.cesna.2020:13939	0.09327998757362366	2307
paris.cesna.2020:13960	0.15586110949516296	2609
paris.cesna.2020:14008	0.027427231892943382	1066
paris.cesna.2020:14009	0.029445312917232513	1145
paris.cesna.2020:14022	0.11406254768371582	2444
paris.cesna.2020:14023	0.04312404990196228	1598
paris.cesna.2020:14024	0.02507111057639122	951
paris.cesna.2020:14040	0.03711660951375961	1432
paris.cesna.2020:14050	0.01162023190408945	209
paris.cesna.2020:14051	0.009771700948476791	107
paris.cesna.2020:14078	0.06009673327207565	1951
paris.cesna.2020:14087	0.050002485513687134	1751
paris.cesna.2020:14108	0.12108709663152695	2478
paris.cesna.2020:14109	0.008526301011443138	44
paris.cesna.2020:14120	0.018923254683613777	636
paris.cesna.2020:14121	0.10017011314630508	2356
paris.cesna.2020:14154	0.027293486520648003	1061
paris.cesna.2020:14160	0.014263572171330452	361
paris.cesna.2020:14161	0.01841040514409542	607
paris.cesna.2020:14164	0.02784278616309166	1081
paris.cesna.2020:14165	0.05944279953837395	1945
paris.cesna.2020:14168	0.013560044579207897	317
paris.cesna.2020:14169	0.023562081158161163	878
paris.cesna.2020:14180	0.011860428377985954	225
paris.cesna.2020:14181	0.011563936248421669	202
paris.cesna.2020:14188	0.04669247567653656	1683
paris.cesna.2020:14189	0.012444923631846905	259
paris.cesna.2020:14216	0.018252931535243988	594
paris.cesna.2020:14217	0.029077621176838875	1133
paris.cesna.2020:14234	0.20164023339748383	2739
paris.cesna.2020:14235	0.031581588089466095	1246
paris.cesna.2020:14242	0.08899248391389847	2284
paris.cesna.2020:14243	0.051714569330215454	1796
paris.cesna.2020:14287	0.01952887885272503	674
paris.cesna.2020:14288	0.007851872593164444	17
paris.cesna.2020:14289	0.015338138677179813	434
paris.cesna.2020:14290	0.01615738309919834	482
paris.cesna.2020:14292	0.05268416181206703	1819
paris.cesna.2020:14303	0.04957973212003708	1741
