cluster_id	cluster_size	gene_ratio	HPO_ratio	num_sig_go_enrichment_terms	sig_go_enrichment_p_vals	sig_go_enrichment_fdr_corrected_p_vals	sig_go_enrichment_terms	go_sig_threshold	max_norm_cell_type_specificity	max_norm_cell_type_comma_sep_string	num_of_diseases	max_norm_disease_specificity	max_norm_disease_comma_sep_string	mg2_pairs_count	mg2_not_pairs_count	mg2_portion_families_recovered	avg_embeddedness	avg_internal_degree	conductance	cut_ratio	normalized_cut	expansion	triangle_participation_ratio	surprise	significance	newman_girvan_modularity	internal_edge_density	edges_inside	hub_dominance	max_plof	mean_plof	median_plof	std_plof	sum_plof	snowballing_pvalue	num_new_edges_on_any_node
542	13	0.0769230769230769	0.9230769230769232	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.2381232992789057	2.1538461538461537	0.8901960784313725	0.0005006605631659	0.890214778037684	17.46153846153846	0.3846153846153846	27.241905165849097	172.2511131552705	3.29072609532436e-07	0.1794871794871795	14.0	0.8333333333333334	0	0.0	0.0	-1.0	0	0.13	242
633	9	0.1111111111111111	0.8888888888888888	0				0.05	0.0		1	0.0	No Associated Disease	0	0	0	0.3966945364004187	1.7777777777777777	0.8160919540229885	0.0002261657890796	0.8160978028679117	7.888888888888889	0.0	17.18991519205064	100.33576354519082	4.118409889036942e-07	0.2222222222222222	8.0	0.5	0	0.0	0.0	-1.0	0	0.27	89
634	12	0.0833333333333333	0.9166666666666666	0				0.05	1.0	Ductal cells,Exocrine glandular cells,Pancreatic endocrine cells,Proximal tubular cells	1	0.0	No Associated Disease	0	0	0	0.5936828898225955	2.0	0.7623762376237624	0.0001839746162815	0.7623825807383157	6.416666666666667	0.0	23.496495824349235	147.81458935925022	1.482743247331299e-06	0.1818181818181818	12.0	0.5454545454545454	0	0.0	0.0	-1.0	0	0.3299999999999999	101
709	5	0.4	0.6	11	1.0118671734764047e-05,1.3090589306148552e-05,1.7647529585287165e-05,2.242146701952094e-05,2.2883765308826736e-05,2.5266016696193302e-05,2.9851260950074624e-05,3.14645876312108e-05,3.256372540017359e-05,3.368173248576255e-05,3.368173248576255e-05	0.04798728286517006,0.04798728286517006,0.04798728286517006,0.04798728286517006,0.04798728286517006,0.04798728286517006,0.04798728286517006,0.04798728286517006,0.04798728286517006,0.04798728286517006,0.04798728286517006	GO:0042776,GO:0015986,GO:0006754,GO:0009206,GO:0009145,GO:0009201,GO:0009205,GO:0009142,GO:0009144,GO:0006119,GO:0009199	0.05	0.5	Distal tubular cells,Exocrine glandular cells,Proximal tubular cells	2	0.5	Primary mitochondrial disease	0	0	0	0.2450980392156863	1.6	0.8297872340425532	0.0002235918016339	0.8297904467947079	7.8	0.0	10.866324437932064	52.9724740494287	8.236348000584847e-08	0.4	4.0	0.75	0	0.0	0.0	0.0	0	0.1099999999999999	47
714	4	0.25	0.75	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.4666666666666666	1.5	0.5714285714285714	5.732958780026372e-05	0.5714292304562288	2.0	0.0	8.80421525516344	40.61805946201028	1.6475561140063117e-07	0.5	3.0	0.6666666666666666	0	0.0	0.0	-1.0	0	0.26	9
742	6	0.1666666666666666	0.8333333333333334	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.333994708994709	1.6666666666666667	0.7674418604651163	0.0001576654053434	0.7674445789495004	5.5	0.0	12.696228968916373	65.08052669876436	2.471228645405979e-07	0.3333333333333333	5.0	0.6	0	0.0	0.0	-1.0	0	0.1899999999999999	32
851	7	0.1428571428571428	0.8571428571428571	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.3466810966810966	1.7142857142857142	0.7142857142857143	0.0001228596819572	0.7142881856361722	4.285714285714286	0.0	14.340488119371477	76.99022669607542	4.1188038286692553e-07	0.2857142857142857	6.0	0.8333333333333334	0	0.0	0.0	-1.0	0	1.0	38
959	6	0.1666666666666666	0.8333333333333334	0				0.05	1.0	Exocrine glandular cells	0	0.0	No Associated Disease	0	0	0	0.2480008417508417	1.6666666666666667	0.7916666666666666	0.0001815541031227	0.7916697970413346	6.333333333333333	0.0	12.696228968916373	65.08052669876436	1.647413060648014e-07	0.3333333333333333	5.0	0.6	0	0.0	0.0	-1.0	0	0.1999999999999999	43
1025	6	0.1666666666666666	0.8333333333333334	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.3907407407407408	1.6666666666666667	0.6551724137931034	9.077705156136529e-05	0.6551739789828872	3.1666666666666665	0.0	12.696228968916373	65.08052669876436	2.471297050427404e-07	0.3333333333333333	5.0	0.8	0	0.0	0.0	-1.0	0	0.36	59
1110	4	0.25	0.75	0				0.05	1.0	Cytotrophoblasts,Exocrine glandular cells,Extravillous trophoblasts,Syncytiotrophoblasts	0	0.0	No Associated Disease	0	0	0	0.3528554778554779	1.5	0.8571428571428571	0.0002579831451011	0.857145822760475	9.0	0.0	8.80421525516344	40.61805946201028	1.6474497061952057e-07	0.5	3.0	0.6666666666666666	0	0.0	0.0	-1.0	0	0.28	35
1115	82	0.1463414634146341	0.8536585365853658	74	9.598039400474814e-20,1.2087376770562872e-18,5.523650840195492e-18,5.666121241054496e-18,8.75155622213843e-18,8.75155622213843e-18,1.285077343214392e-17,4.6640083795853596e-17,7.510968688722903e-17,5.07457346473234e-16,9.77841609370721e-16,1.2107719389903215e-15,3.333872089984891e-15,3.8640121515160375e-15,7.529520283100713e-15,8.071854541326008e-15,1.1314666167237539e-14,1.999707730696076e-14,2.393932601275806e-14,2.6922152236192643e-14,3.0217765019282633e-14,3.5402592792896395e-14,9.61992701269513e-14,9.197703229632095e-13,1.2521656849270935e-12,1.5268191430654804e-12,1.8514925460393373e-12,1.9109722925322623e-12,8.122338074331819e-12,8.547554934972902e-12,5.4965679372486905e-11,7.04369390648477e-11,8.169766466767073e-11,9.790888252163226e-11,1.0699614838729451e-10,3.483455518867858e-10,3.9191935780066894e-10,1.0166361976604284e-09,1.1106256151174687e-09,2.0479850396472276e-09,2.8805969468198826e-09,2.8805969468198826e-09,1.6690348652534665e-08,1.75438099544701e-08,1.75438099544701e-08,2.986031636128093e-08,3.079729150996916e-08,3.224968144875598e-08,5.918478396250552e-08,8.050541632049905e-08,1.0309429023181586e-07,2.8118515865308596e-07,4.844896903724269e-07,6.224907650419734e-07,1.8060385096245498e-06,4.563055346506928e-06,4.975471838958767e-06,1.69475129229747e-05,2.0777913886826144e-05,2.496324787106164e-05,3.963701344873507e-05,4.4771462713887004e-05,5.82111211605967e-05,6.462543187975774e-05,6.759391298983684e-05,7.655335995906941e-05,9.0756771118181e-05,0.00011719314894643246,0.00012742906968763162,0.00013198313058607316,0.0001645597809551971,0.00017828892200981919,0.00017934682235378125,0.0002320097623332476	1.5042047348424128e-15,9.471668437413065e-15,2.2199863022451517e-14,2.2199863022451517e-14,2.2859064852225578e-14,2.2859064852225578e-14,2.877104588979422e-14,9.136792415607719e-14,1.3079100143296148e-13,7.952871533928523e-13,1.3931576092779945e-12,1.58126815232136e-12,4.019111030326401e-12,4.325485602754239e-12,7.866842791783624e-12,7.906381523228825e-12,1.0430791068996864e-11,1.7410788641927166e-11,1.974616406694444e-11,2.1096198492280556e-11,2.2551086351533212e-11,2.5219519738648743e-11,6.554934614911221e-11,6.006100208949758e-10,7.849576245670964e-10,9.203196003893158e-10,1.0695984917344863e-09,1.0695984917344863e-09,4.389423527618216e-09,4.465242698029844e-09,2.7787810552439186e-08,3.4496490907009164e-08,3.879896365671926e-08,4.513023549644178e-08,4.790981821501941e-08,1.516464302547141e-07,1.6600432906627256e-07,4.1928217078247984e-07,4.4630063179797357e-07,8.024005385337838e-07,1.074874175013362e-06,1.074874175013362e-06,6.083049862384262e-06,6.109924213476787e-06,6.109924213476787e-06,1.0173279956825973e-05,1.0269258564770993e-05,1.0529520993018826e-05,1.8929468046130334e-05,2.5233617691497222e-05,3.1680268951235647e-05,8.474488089252238e-05,0.00014326268731163538,0.00018066065314329273,0.0005146224640515626,0.0012770036319724389,0.0013679928887747686,0.004579334871187233,0.005519177397192192,0.0065204003439213,0.010183463520796328,0.01131707038148447,0.014480709378236055,0.015825152631555678,0.016297412375026507,0.018177943292099027,0.021228956969613917,0.027009573974830725,0.02894302000209511,0.029549137464927693,0.036323674466617585,0.03850306027299259,0.03850306027299259,0.049135905341711576	GO:0006119,GO:0009060,GO:0045333,GO:0019646,GO:0042775,GO:0042773,GO:0046034,GO:0022904,GO:0015980,GO:0042776,GO:0022900,GO:0015986,GO:0006754,GO:0006091,GO:0009206,GO:0009145,GO:0009201,GO:0009205,GO:0009142,GO:0009144,GO:0009199,GO:0006120,GO:0009141,GO:0009152,GO:0006164,GO:0009260,GO:0072522,GO:0046390,GO:0009165,GO:1901293,GO:0009150,GO:0006163,GO:0009259,GO:0019693,GO:0072521,GO:0009117,GO:0006753,GO:0055086,GO:0090407,GO:1901137,GO:0015990,GO:0015988,GO:0034654,GO:0010257,GO:0032981,GO:0018130,GO:0019637,GO:0019438,GO:1901135,GO:1901362,GO:0033108,GO:1902600,GO:1901566,GO:0044271,GO:0044281,GO:0006796,GO:0006793,GO:0044249,GO:1901576,GO:0009058,GO:0007005,GO:0006139,GO:0006123,GO:0007568,GO:0046483,GO:0006725,GO:0009628,GO:0098662,GO:0006811,GO:1901360,GO:0065003,GO:0098660,GO:0098655,GO:0034641	0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.4450064880647116	8.073170731707316	0.7330645161290322	0.0006369435677808	0.7332142659282538	22.17073170731708	0.1341463414634146	464.0999566388872	3863.2086222315033	3.830050204200125e-06	0.0996687744655224	331.0	0.4444444444444444	0	0.0	0.0	0.0	0	0.01	2470
1116	78	0.2435897435897435	0.7564102564102564	0				0.05	0.1052631578947368	Ductal cells,Cytotrophoblasts,Distal tubular cells	8	0.1052631578947368	Deafness	0	0	0	0.3533893593143916	9.564102564102564	0.764520202020202	0.0008919706437803	0.764719695133077	31.05128205128205	0.0384615384615384	597.7193251241132	4440.45661142914	1.4147045252952348e-06	0.1242091242091242	373.0	0.5064935064935064	0	0.0	0.0	0.0	0	0.01	3271
1173	17	0.0588235294117647	0.9411764705882352	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.4737076648841354	2.3529411764705883	0.5876288659793815	9.614719629715218e-05	0.5876335615456383	3.3529411764705883	0.0	35.17662761196506	241.72302511512464	2.388911800252039e-06	0.1470588235294117	20.0	0.4375	0	0.0	0.0	-1.0	0	0.27	75
1217	5	0.2	0.8	0				0.05	0.0		1	0.0	No Associated Disease	0	0	0	0.4563636363636363	1.6	0.7419354838709677	0.0001318618317328	0.7419373785734538	4.6	0.0	10.866324437932064	52.9724740494287	1.647504199481123e-07	0.4	4.0	0.5	0	0.0	0.0	-1.0	0	0.26	26
1225	4	0.25	0.75	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.2680555555555555	1.5	0.7777777777777778	0.0001504901679756	0.7777795077235259	5.25	0.0	8.80421525516344	40.61805946201028	3.29508935847669e-07	0.5	3.0	0.6666666666666666	0	0.0	0.0	-1.0	0	0.24	24
1230	4	0.25	0.75	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.0977272727272727	1.5	0.9090909090909092	0.0004299719085019	0.9090958517771668	15.0	0.0	8.80421525516344	40.61805946201028	-2.9560741401560277e-11	0.5	3.0	1.0	0	0.0	0.0	-1.0	0	0.0799999999999999	63
1239	6	0.1666666666666666	0.8333333333333334	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.6524644945697576	1.6666666666666667	0.803921568627451	0.0001958873217903	0.8039249461361264	6.833333333333333	0.0	12.696228968916373	65.08052669876436	3.294962320579758e-07	0.3333333333333333	5.0	0.8	0	0.0	0.0	-1.0	0	0.26	51
1275	5	0.2	0.8	0				0.05	1.0	Alveolar cells type 1,Alveolar cells type 2,Collecting duct cells,Ito cells,Muller glia cells	1	0.0	No Associated Disease	0	0	0	0.4883333333333333	1.6	0.6363636363636364	8.026372366346567e-05	0.6363647896616568	2.8	0.0	10.866324437932064	52.9724740494287	1.6475365697144757e-07	0.4	4.0	0.75	0	0.0	0.0	-1.0	0	0.1899999999999999	18
